index,latitude,longitude,subzone,region,monthly_rent
47503,1.39553,103.90886,97,3,2200
47504,1.389245,103.876556,45,3,3450
47505,1.300933,103.853991,136,0,2200
47506,1.322837,103.939125,10,1,2950
47507,1.354765,103.750885,51,4,1650
47508,1.324209,103.885467,79,0,1050
47509,1.424486,103.832251,148,2,3150
47510,1.345087,103.717978,54,4,2400
47511,1.32958,103.721494,116,4,2400
47512,1.352805,103.951146,117,1,2050
47513,1.347177,103.952587,117,1,2050
47514,1.341341,103.744343,130,4,2100
47515,1.278738,103.828304,65,0,2750
47516,1.375315,103.765029,59,4,2400
47517,1.436601,103.831091,148,2,1700
47518,1.363526,103.853675,31,3,2200
47519,1.336524,103.694494,151,4,3450
47520,1.343972,103.702308,61,4,3350
47521,1.27692,103.841486,28,0,4450
47522,1.370816,103.859192,26,3,2100
47523,1.389576,103.741058,30,4,2000
47524,1.360577,103.746834,55,4,3250
47525,1.436613,103.832357,148,2,2600
47526,1.444386,103.807925,140,2,3550
47527,1.316901,103.765311,34,4,1900
47528,1.388354,103.898838,105,3,2000
47529,1.336124,103.69829,61,4,2750
47530,1.430449,103.772774,139,2,2300
47531,1.351591,103.74451,23,4,1900
47532,1.366809,103.895756,67,3,2300
47533,1.351591,103.730196,150,4,900
47534,1.392298,103.746603,30,4,3150
47535,1.383197,103.768454,43,4,3150
47536,1.387631,103.908233,100,3,2200
47537,1.377339,103.836472,69,3,3350
47538,1.354615,103.947117,117,1,1900
47539,1.305378,103.799324,37,0,2100
47540,1.378908,103.838603,144,3,1800
47541,1.387712,103.899302,105,3,3450
47542,1.421856,103.833859,71,2,2500
47543,1.435772,103.831784,148,2,1800
47544,1.31353,103.77086,34,4,3150
47545,1.278054,103.821505,125,0,2400
47546,1.330293,103.859166,72,0,1900
47547,1.391654,103.746221,30,4,2850
47548,1.32862,103.924497,70,1,2600
47549,1.347004,103.714216,15,4,2000
47550,1.313979,103.766559,34,4,2600
47551,1.404679,103.746315,143,4,2050
47552,1.303697,103.769477,36,4,2000
47553,1.380681,103.936596,92,1,2750
47554,1.369054,103.951497,90,1,4700
47555,1.34449,103.760517,22,4,2600
47556,1.358588,103.846536,82,0,5250
47557,1.389307,103.891098,4,3,3050
47558,1.384931,103.741772,95,4,2100
47559,1.30815,103.794275,53,0,2400
47560,1.340241,103.69355,151,4,2500
47561,1.38808,103.890153,4,3,2800
47562,1.327512,103.94222,8,1,1750
47563,1.372942,103.852866,26,3,2100
47564,1.340499,103.720198,116,4,2400
47565,1.42,103.833795,71,2,2100
47566,1.340274,103.852085,17,0,2600
47567,1.323874,103.856483,6,0,2100
47568,1.388416,103.773264,43,4,2100
47569,1.360346,103.959717,117,1,2950
47570,1.443699,103.821192,102,2,1800
47571,1.318729,103.770071,34,4,3700
47572,1.376441,103.888527,58,3,2950
47573,1.319175,103.885322,2,0,2950
47574,1.334135,103.90813,62,1,2850
47575,1.41971,103.833448,71,2,2200
47576,1.328457,103.903275,66,0,2300
47577,1.365159,103.957231,91,1,2300
47578,1.354839,103.959153,117,1,2400
47579,1.310831,103.760796,33,4,3150
47580,1.300728,103.799417,119,0,3800
47581,1.31768,103.884972,2,0,4400
47582,1.377902,103.767412,59,4,1600
47583,1.32965,103.930261,8,1,2850
47584,1.432972,103.774927,142,2,2600
47585,1.331038,103.908642,62,1,1700
47586,1.358432,103.937036,118,1,2200
47587,1.377806,103.87972,132,3,1900
47588,1.341529,103.849589,17,0,3150
47589,1.379007,103.940572,92,1,2200
47590,1.413318,103.834144,147,2,3050
47591,1.44592,103.805862,140,2,3700
47592,1.348396,103.936809,118,1,1900
47593,1.303561,103.907032,81,0,2750
47594,1.31847,103.765419,34,4,3700
47595,1.397367,103.907562,97,3,2600
47596,1.382743,103.740136,95,4,2500
47597,1.377557,103.887556,132,3,2200
47598,1.380495,103.889761,58,3,2400
47599,1.441508,103.799779,140,2,1700
47600,1.356842,103.934951,118,1,2600
47601,1.325656,103.927991,8,1,2300
47602,1.380223,103.888553,58,3,2500
47603,1.374962,103.872189,109,3,2450
47604,1.370055,103.854881,26,3,1750
47605,1.404584,103.905199,98,3,2500
47606,1.339527,103.723287,116,4,2300
47607,1.447534,103.817892,102,2,2300
47608,1.338936,103.742881,130,4,3800
47609,1.339626,103.744469,130,4,3700
47610,1.34402,103.692241,151,4,2400
47611,1.437414,103.798258,140,2,2750
47612,1.411771,103.833368,147,2,2100
47613,1.385306,103.90361,100,3,3150
47614,1.442825,103.807198,140,2,3250
47615,1.379914,103.740467,95,4,3750
47616,1.365592,103.848387,131,3,2150
47617,1.363144,103.858119,31,3,2350
47618,1.356471,103.871127,108,3,2850
47619,1.347218,103.956901,111,1,2250
47620,1.330745,103.845601,128,0,3350
47621,1.318555,103.768028,34,4,2500
47622,1.39809,103.906569,97,3,2950
47623,1.357829,103.945793,117,1,2400
47624,1.370398,103.95086,90,1,2750
47625,1.322789,103.856444,6,0,2200
47626,1.347476,103.753691,20,4,4100
47627,1.309054,103.794063,53,0,2000
47628,1.431656,103.831319,148,2,2850
47629,1.272483,103.824703,124,0,2400
47630,1.380493,103.88094,132,3,2500
47631,1.443296,103.808168,140,2,3150
47632,1.398063,103.915453,137,3,1800
47633,1.387892,103.888922,4,3,2000
47634,1.335925,103.938461,9,1,2400
47635,1.340536,103.694077,151,4,2000
47636,1.314991,103.860505,12,0,3000
47637,1.321633,103.938441,10,1,1900
47638,1.385049,103.765543,101,4,2950
47639,1.346947,103.949307,117,1,2100
47640,1.320897,103.945429,10,1,3700
47641,1.335704,103.879466,60,0,2350
47642,1.347793,103.719591,54,4,2750
47643,1.288481,103.815879,99,0,2850
47644,1.346848,103.724042,54,4,1900
47645,1.351856,103.932939,118,1,2500
47646,1.324276,103.903205,48,0,1900
47647,1.356499,103.888673,77,3,2800
47648,1.432967,103.836238,88,2,2200
47649,1.320575,103.768212,34,4,2100
47650,1.340513,103.698882,61,4,2800
47651,1.289369,103.821538,52,0,2200
47652,1.43536,103.798834,140,2,2850
47653,1.370514,103.882324,58,3,1700
47654,1.35567,103.956435,117,1,2500
47655,1.330308,103.886308,79,0,4400
47656,1.302113,103.909481,81,0,3700
47657,1.440961,103.804727,140,2,1950
47658,1.354786,103.722564,54,4,2100
47659,1.360165,103.892712,77,3,2950
47660,1.392746,103.877422,45,3,3150
47661,1.321,103.868321,47,0,2200
47662,1.284888,103.826445,127,0,3150
47663,1.338624,103.84838,17,0,2400
47664,1.338757,103.722157,116,4,2100
47665,1.286358,103.829626,126,0,3150
47666,1.365726,103.845751,131,3,2950
47667,1.327869,103.84421,6,0,2850
47668,1.394589,103.914239,97,3,1900
47669,1.314846,103.895865,48,0,2200
47670,1.326713,103.940892,8,1,2350
47671,1.363453,103.958902,91,1,2050
47672,1.293361,103.809857,80,0,4000
47673,1.430841,103.79777,141,2,2300
47674,1.291304,103.827448,24,0,2600
47675,1.400678,103.751377,143,4,1700
47676,1.374788,103.936354,92,1,2950
47677,1.303178,103.911807,81,0,2100
47678,1.361207,103.746929,55,4,3900
47679,1.433878,103.831302,148,2,3350
47680,1.352319,103.948458,117,1,2000
47681,1.387652,103.895336,105,3,3800
47682,1.359115,103.946079,117,1,1900
47683,1.352348,103.718438,54,4,2100
47684,1.411394,103.897032,98,3,2500
47685,1.361477,103.8553,31,3,3700
47686,1.289023,103.816276,99,0,2950
47687,1.347989,103.730458,150,4,2200
47688,1.450036,103.816435,102,2,2100
47689,1.334897,103.915007,62,1,1900
47690,1.333541,103.923191,8,1,2100
47691,1.345572,103.952498,111,1,3550
47692,1.366971,103.853907,31,3,2200
47693,1.325311,103.933278,8,1,2150
47694,1.361269,103.854642,31,3,2850
47695,1.440038,103.838744,88,2,2200
47696,1.357472,103.747949,55,4,1800
47697,1.339768,103.70138,61,4,3050
47698,1.286546,103.830824,126,0,3150
47699,1.340021,103.845414,129,0,2750
47700,1.333877,103.942883,8,1,2500
47701,1.33675,103.851794,16,0,950
47702,1.398731,103.8967,105,3,2600
47703,1.444764,103.831866,103,2,2600
47704,1.34094,103.844306,129,0,2200
47705,1.387612,103.771717,43,4,2250
47706,1.284887,103.822782,52,0,2750
47707,1.367031,103.961628,91,1,3350
47708,1.294382,103.80556,84,0,2750
47709,1.274362,103.822184,124,0,2100
47710,1.358941,103.934007,118,1,2900
47711,1.386627,103.760258,106,4,3550
47712,1.319844,103.859462,12,0,4500
47713,1.396605,103.908344,97,3,3700
47714,1.350579,103.889496,115,3,1700
47715,1.277449,103.841667,28,0,3550
47716,1.449843,103.824378,0,2,2500
47717,1.355491,103.948259,117,1,2200
47718,1.332728,103.849994,128,0,1900
47719,1.392788,103.896388,105,3,2300
47720,1.394011,103.742693,30,4,3150
47721,1.387228,103.77279,43,4,1800
47722,1.306268,103.798292,37,0,1600
47723,1.401673,103.918003,137,3,4000
47724,1.385262,103.904005,100,3,2850
47725,1.339509,103.855647,76,0,3050
47726,1.397404,103.908974,97,3,2150
47727,1.373563,103.879185,132,3,2550
47728,1.348042,103.850727,13,0,3150
47729,1.333184,103.724354,116,4,3150
47730,1.333157,103.86838,96,0,2950
47731,1.276079,103.812157,123,0,2550
47732,1.274506,103.810536,123,0,1950
47733,1.30339,103.908554,81,0,2200
47734,1.30693,103.861715,74,0,2900
47735,1.281962,103.829559,126,0,1900
47736,1.310336,103.771356,36,4,3050
47737,1.374166,103.95727,91,1,1800
47738,1.334625,103.913778,62,1,1800
47739,1.423053,103.84041,147,2,3050
47740,1.28767,103.828203,24,0,2250
47741,1.304992,103.785807,41,0,3250
47742,1.37398,103.947507,90,1,2550
47743,1.374431,103.850157,26,3,2000
47744,1.374431,103.850157,26,3,3550
47745,1.347559,103.749887,20,4,1900
47746,1.353264,103.948115,117,1,2000
47747,1.347592,103.856412,13,0,2700
47748,1.379361,103.892036,58,3,2400
47749,1.385993,103.901021,105,3,3800
47750,1.317118,103.769962,34,4,2450
47751,1.428315,103.793735,141,2,2300
47752,1.359812,103.94655,117,1,2550
47753,1.32965,103.930261,8,1,2500
47754,1.307825,103.80063,37,0,2950
47755,1.331245,103.931244,8,1,1600
47756,1.399513,103.909753,97,3,2300
47757,1.382965,103.741578,95,4,2300
47758,1.345576,103.850945,13,0,2800
47759,1.346162,103.700555,151,4,2600
47760,1.285212,103.845766,27,0,2600
47761,1.371137,103.847662,5,3,1950
47762,1.429745,103.83214,148,2,2150
47763,1.390769,103.742554,30,4,1600
47764,1.316996,103.897749,48,0,2500
47765,1.348802,103.943691,117,1,2300
47766,1.395501,103.91406,97,3,2750
47767,1.351326,103.936921,118,1,4000
47768,1.342349,103.690874,151,4,2300
47769,1.44288,103.798888,140,2,2100
47770,1.373707,103.774851,7,4,2100
47771,1.39627,103.900983,105,3,3450
47772,1.398631,103.746034,143,4,2000
47773,1.379355,103.762296,59,4,2200
47774,1.326741,103.857576,6,0,1700
47775,1.428019,103.793054,141,2,1900
47776,1.346405,103.710777,15,4,1600
47777,1.315432,103.871652,14,0,3250
47778,1.341529,103.849589,17,0,2250
47779,1.384607,103.894502,38,3,2300
47780,1.32092,103.766378,34,4,2600
47781,1.359814,103.842691,82,0,3700
47782,1.381582,103.843274,144,3,2950
47783,1.391251,103.890809,4,3,1900
47784,1.35628,103.845894,82,0,3900
47785,1.354008,103.887748,77,3,2200
47786,1.437991,103.799987,140,2,3700
47787,1.337572,103.858844,94,0,2100
47788,1.339997,103.772961,3,0,1900
47789,1.338459,103.744222,130,4,5150
47790,1.414541,103.833346,147,2,2200
47791,1.351966,103.754984,51,4,1700
47792,1.355931,103.953945,117,1,3150
47793,1.356968,103.938668,117,1,2850
47794,1.306513,103.915485,81,0,2200
47795,1.364218,103.846861,131,3,3150
47796,1.366018,103.839361,110,3,2500
47797,1.3662,103.848778,131,3,2400
47798,1.305104,103.766312,36,4,3350
47799,1.335779,103.937912,9,1,2300
47800,1.437805,103.792896,85,2,3550
47801,1.429313,103.833492,148,2,2500
47802,1.34607,103.735253,150,4,1900
47803,1.278288,103.827537,65,0,2300
47804,1.294801,103.854467,32,0,2200
47805,1.431856,103.777064,139,2,2100
47806,1.449921,103.813674,104,2,2500
47807,1.345903,103.748812,20,4,2100
47808,1.3118,103.76725,33,4,4200
47809,1.380362,103.842335,144,3,2400
47810,1.339694,103.693915,151,4,2850
47811,1.306185,103.796881,53,0,3450
47812,1.358741,103.872227,108,3,2400
47813,1.40215,103.752102,143,4,2000
47814,1.341117,103.744795,130,4,3900
47815,1.327677,103.886265,79,0,2750
47816,1.346065,103.759968,22,4,2750
47817,1.430515,103.840307,146,2,3250
47818,1.313979,103.766559,34,4,2250
47819,1.403682,103.896461,83,3,2100
47820,1.320502,103.863341,12,0,2500
47821,1.387725,103.893508,105,3,2950
47822,1.270919,103.822685,124,0,1800
47823,1.396953,103.915738,137,3,2100
47824,1.386091,103.896504,105,3,2100
47825,1.339694,103.693915,151,4,2100
47826,1.355063,103.938057,118,1,2300
47827,1.379272,103.740665,68,4,1850
47828,1.336487,103.695615,151,4,2400
47829,1.452197,103.817932,104,2,3150
47830,1.359146,103.871811,108,3,1800
47831,1.388405,103.891302,4,3,2200
47832,1.293751,103.811957,80,0,4850
47833,1.378183,103.878641,132,3,3350
47834,1.388402,103.888167,4,3,2700
47835,1.321581,103.854151,6,0,1900
47836,1.328297,103.942068,8,1,2100
47837,1.4039,103.747236,143,4,2300
47838,1.349587,103.726315,54,4,2350
47839,1.277008,103.828056,65,0,2100
47840,1.371273,103.88862,58,3,1800
47841,1.338776,103.735604,149,4,3150
47842,1.2907,103.802363,84,0,2350
47843,1.275072,103.825887,124,0,2350
47844,1.285823,103.803532,1,0,2400
47845,1.344134,103.85174,13,0,2500
47846,1.391875,103.877855,45,3,2400
47847,1.326482,103.885545,79,0,2600
47848,1.33702,103.703388,61,4,2500
47849,1.359553,103.950148,117,1,3700
47850,1.328321,103.936582,8,1,2600
47851,1.386603,103.75771,106,4,2350
47852,1.328457,103.903275,66,0,3900
47853,1.43195,103.832338,148,2,2400
47854,1.310236,103.884816,2,0,2850
47855,1.32958,103.721494,116,4,2450
47856,1.33369,103.868811,96,0,2850
47857,1.341127,103.738101,149,4,2400
47858,1.35747,103.948218,117,1,1950
47859,1.371236,103.859192,26,3,2750
47860,1.339563,103.844894,129,0,2350
47861,1.334625,103.913778,62,1,2100
47862,1.375036,103.937313,92,1,4200
47863,1.418218,103.831602,71,2,1750
47864,1.37545,103.73835,95,4,2200
47865,1.324861,103.942554,10,1,2200
47866,1.342087,103.736826,149,4,2300
47867,1.370615,103.835968,110,3,1900
47868,1.362432,103.851031,131,3,1600
47869,1.353383,103.886259,77,3,1700
47870,1.305811,103.85748,112,0,2950
47871,1.378807,103.938682,92,1,2750
47872,1.273884,103.839003,42,0,2600
47873,1.336073,103.696715,61,4,3450
47874,1.434029,103.835717,88,2,2400
47875,1.327915,103.942144,8,1,2100
47876,1.37396,103.856471,26,3,2950
47877,1.323233,103.885605,79,0,2400
47878,1.335934,103.938866,9,1,3700
47879,1.395792,103.748288,30,4,2600
47880,1.367149,103.954805,91,1,2400
47881,1.378854,103.764776,59,4,2750
47882,1.438589,103.836954,88,2,2200
47883,1.375119,103.890726,58,3,1600
47884,1.349175,103.72724,54,4,2100
47885,1.380362,103.842335,144,3,2950
47886,1.347884,103.716417,54,4,2000
47887,1.327979,103.925805,70,1,2100
47888,1.332061,103.844105,128,0,2000
47889,1.381659,103.895505,38,3,3300
47890,1.350011,103.952816,117,1,2150
47891,1.395399,103.898745,105,3,1900
47892,1.318968,103.856342,12,0,3150
47893,1.396079,103.896728,105,3,2200
47894,1.433907,103.784819,139,2,2500
47895,1.322089,103.768933,113,4,3150
47896,1.332372,103.906117,62,1,3550
47897,1.32943,103.902787,66,0,2550
47898,1.357028,103.953914,117,1,2300
47899,1.342031,103.706781,61,4,2100
47900,1.435075,103.840795,88,2,1900
47901,1.325982,103.901513,66,0,3350
47902,1.391778,103.906213,100,3,2000
47903,1.438013,103.797672,140,2,2850
47904,1.368862,103.897954,67,3,3450
47905,1.32378,103.90233,48,0,1800
47906,1.403034,103.901689,83,3,4000
47907,1.309353,103.794873,53,0,6300
47908,1.435764,103.772798,142,2,2600
47909,1.397404,103.908974,97,3,2150
47910,1.348825,103.755128,21,4,1900
47911,1.2907,103.802363,84,0,2000
47912,1.37396,103.856471,26,3,2950
47913,1.35192,103.753671,51,4,2200
47914,1.350583,103.837847,135,0,2000
47915,1.344635,103.734447,150,4,2600
47916,1.323403,103.902376,48,0,1900
47917,1.384963,103.898228,105,3,2200
47918,1.320371,103.884029,2,0,3050
47919,1.335999,103.936275,9,1,3950
47920,1.330876,103.92806,8,1,1750
47921,1.304657,103.79931,37,0,2000
47922,1.379196,103.749458,122,4,2600
47923,1.308134,103.88473,2,0,3050
47924,1.375311,103.942047,92,1,4100
47925,1.421839,103.832765,71,2,1150
47926,1.358778,103.946271,117,1,3350
47927,1.330465,103.928134,8,1,2850
47928,1.378635,103.877616,132,3,2950
47929,1.350542,103.851371,13,0,2500
47930,1.339176,103.84838,17,0,1900
47931,1.399824,103.915139,137,3,2100
47932,1.376988,103.944846,90,1,3800
47933,1.306723,103.783524,41,0,2100
47934,1.346065,103.759968,22,4,2550
47935,1.330831,103.887508,79,0,2500
47936,1.38897,103.903045,100,3,4200
47937,1.336154,103.912672,62,1,1450
47938,1.331367,103.855879,72,0,2000
47939,1.446419,103.801027,140,2,2800
47940,1.359879,103.747336,55,4,2350
47941,1.404315,103.898852,83,3,2400
47942,1.355287,103.958319,117,1,2450
47943,1.353812,103.870135,107,3,2750
47944,1.332959,103.914942,62,1,1900
47945,1.350239,103.755101,21,4,1700
47946,1.29847,103.79858,119,0,2200
47947,1.344568,103.719019,54,4,2500
47948,1.272397,103.820833,124,0,1950
47949,1.398311,103.902551,83,3,2600
47950,1.434537,103.831779,148,2,1950
47951,1.447081,103.800564,140,2,3150
47952,1.287277,103.810964,1,0,2500
47953,1.351724,103.886487,115,3,2400
47954,1.308946,103.888389,2,0,2400
47955,1.427113,103.773283,139,2,3350
47956,1.364425,103.850864,131,3,2300
47957,1.379966,103.937932,92,1,2500
47958,1.423214,103.833049,148,2,2050
47959,1.386615,103.906024,100,3,2100
47960,1.335306,103.913462,62,1,2400
47961,1.389307,103.891098,4,3,1900
47962,1.306118,103.914026,81,0,2000
47963,1.374001,103.836432,69,3,1850
47964,1.318698,103.863232,12,0,3700
47965,1.432195,103.791156,141,2,2000
47966,1.350223,103.851834,13,0,2400
47967,1.44695,103.815574,102,2,2600
47968,1.452881,103.823411,0,2,2100
47969,1.364938,103.960612,91,1,2600
47970,1.372917,103.954226,91,1,2300
47971,1.320367,103.943668,10,1,2950
47972,1.449252,103.817795,102,2,2750
47973,1.403559,103.910154,137,3,3250
47974,1.273597,103.811942,123,0,2200
47975,1.346529,103.935454,118,1,2100
47976,1.27692,103.841486,28,0,3550
47977,1.438831,103.789589,85,2,2300
47978,1.276622,103.841156,28,0,5500
47979,1.277449,103.841667,28,0,4600
47980,1.313745,103.767782,34,4,2000
47981,1.354434,103.954405,117,1,2250
47982,1.441837,103.804766,140,2,2100
47983,1.290067,103.829246,24,0,2300
47984,1.429234,103.828881,148,2,1900
47985,1.39314,103.88951,4,3,3150
47986,1.398436,103.74382,143,4,2300
47987,1.440524,103.803747,140,2,2300
47988,1.353808,103.947115,117,1,2600
47989,1.348666,103.850977,13,0,2550
47990,1.320528,103.934764,10,1,3350
47991,1.389789,103.876097,45,3,2600
47992,1.355491,103.947212,117,1,2100
47993,1.321108,103.901373,48,0,2450
47994,1.3997,103.888714,4,3,3800
47995,1.34152,103.698797,61,4,3200
47996,1.389901,103.887121,4,3,2200
47997,1.398063,103.915453,137,3,2000
47998,1.288115,103.82904,24,0,2100
47999,1.330008,103.842533,128,0,2100
48000,1.336711,103.845473,128,0,2400
48001,1.436051,103.793998,85,2,2050
48002,1.32987,103.90922,62,1,1900
48003,1.341773,103.85604,76,0,2000
48004,1.317564,103.767975,34,4,3250
48005,1.351856,103.746077,20,4,2350
48006,1.363196,103.851616,131,3,3550
48007,1.399359,103.911837,137,3,2300
48008,1.273518,103.822481,124,0,2100
48009,1.43104,103.834755,148,2,1700
48010,1.392247,103.874095,45,3,3250
48011,1.325204,103.934772,8,1,2500
48012,1.374393,103.871263,109,3,2950
48013,1.315432,103.871652,14,0,2350
48014,1.307547,103.799089,37,0,2750
48015,1.443678,103.796823,140,2,1800
48016,1.438314,103.838227,88,2,2900
48017,1.272399,103.825626,124,0,2100
48018,1.397544,103.889325,4,3,3700
48019,1.31208,103.760802,33,4,3700
48020,1.326536,103.887673,79,0,1750
48021,1.332565,103.845207,128,0,2300
48022,1.37243,103.850949,26,3,3700
48023,1.311059,103.791887,53,0,3250
48024,1.370398,103.841879,69,3,2050
48025,1.31032,103.760412,33,4,2400
48026,1.350391,103.954902,117,1,3050
48027,1.324723,103.886686,79,0,1700
48028,1.439625,103.837771,88,2,2300
48029,1.378101,103.736002,95,4,1900
48030,1.288213,103.833234,24,0,4000
48031,1.376677,103.838361,69,3,2600
48032,1.376295,103.882146,132,3,2100
48033,1.32541,103.885651,79,0,1900
48034,1.33743,103.923155,9,1,2000
48035,1.38872,103.906869,100,3,4000
48036,1.346405,103.710777,15,4,1350
48037,1.31032,103.760412,33,4,2600
48038,1.35959,103.951591,117,1,2850
48039,1.286404,103.809742,1,0,2200
48040,1.433716,103.793326,141,2,2300
48041,1.286869,103.819436,99,0,3150
48042,1.306185,103.796881,53,0,2400
48043,1.380072,103.771834,7,4,2750
48044,1.355018,103.962434,117,1,2350
48045,1.365628,103.871831,108,3,2100
48046,1.323993,103.886693,79,0,2850
48047,1.357945,103.950999,117,1,2100
48048,1.346065,103.759968,22,4,2850
48049,1.401372,103.906486,97,3,3250
48050,1.395222,103.904809,100,3,2950
