index,rent_approval_date,town,block,flat_type,flat_model
50969,12,3153.6585365853657,632,4,2612.0313047541176
50970,11,2638.489122639254,487,4,2612.0313047541176
50971,10,2503.2528856243443,512,5,2636.2110523221636
50972,4,2840.4328578455484,184,5,2636.2110523221636
50973,1,2622.233325006245,228,4,2612.0313047541176
50974,5,2646.8089788732395,461,4,2612.0313047541176
50975,12,2398.090586145648,153,3,2369.9654622741764
50976,1,2904.1139240506327,48,2,2444.223985890653
50977,5,2927.6785714285716,14,5,2636.2110523221636
50978,14,2646.8089788732395,519,3,2369.9654622741764
50979,14,2446.109123434705,283,3,2464.689063616869
50980,25,2503.2528856243443,559,6,2878.7259615384614
50981,26,2446.109123434705,207,3,2612.0313047541176
50982,20,2398.090586145648,830,4,2612.0313047541176
50983,1,2665.537634408602,93,3,2636.2110523221636
50984,7,2638.489122639254,453,5,2636.2110523221636
50985,15,2640.890550645819,856,5,2636.2110523221636
50986,17,2416.7000572409847,106,3,2369.9654622741764
50987,25,2502.5743977326406,461,5,2709.678997846937
50988,3,2466.2982514021774,337,4,2464.689063616869
50989,1,2416.7000572409847,564,3,2369.9654622741764
50990,5,2686.857476635514,768,4,2612.0313047541176
50991,23,2416.7000572409847,474,3,2369.9654622741764
50992,19,3153.6585365853657,1,5,4436.95652173913
50993,5,2904.1139240506327,119,5,2636.2110523221636
50994,19,2466.2982514021774,864,5,2636.2110523221636
50995,1,2622.233325006245,238,4,2612.0313047541176
50996,12,2416.7000572409847,315,5,2636.2110523221636
50997,26,2502.5743977326406,807,4,2612.0313047541176
50998,24,2503.2528856243443,853,6,2978.033472803347
50999,25,2665.537634408602,468,3,2636.2110523221636
51000,1,2665.5555555555557,175,5,2636.2110523221636
51001,7,2904.1139240506327,4,4,2612.0313047541176
51002,11,2398.090586145648,800,4,2464.689063616869
51003,12,2398.090586145648,773,4,2464.689063616869
51004,25,2466.2982514021774,890,4,2612.0313047541176
51005,30,2638.489122639254,412,3,2636.2110523221636
51006,25,2904.1139240506327,26,4,2612.0313047541176
51007,6,2398.090586145648,745,3,2369.9654622741764
51008,25,2904.1139240506327,17,5,2636.2110523221636
51009,9,2686.857476635514,417,4,2612.0313047541176
51010,29,2638.489122639254,869,3,2612.0313047541176
51011,11,3153.6585365853657,1,4,4138.425925925926
51012,26,2640.890550645819,648,4,2612.0313047541176
51013,4,2484.2657342657344,19,3,2636.2110523221636
51014,3,2640.890550645819,673,5,2636.2110523221636
51015,15,2622.233325006245,194,5,2636.2110523221636
51016,9,2503.2528856243443,460,5,2636.2110523221636
51017,8,2446.109123434705,299,6,2878.7259615384614
51018,4,3153.6585365853657,662,4,2636.2110523221636
51019,24,2665.5555555555557,613,4,2612.0313047541176
51020,11,2540.491009681881,359,6,2709.678997846937
51021,25,2665.537634408602,121,4,2612.0313047541176
51022,7,2904.1139240506327,104,4,2444.223985890653
51023,3,2595.1461988304095,229,3,2369.9654622741764
51024,20,2484.2657342657344,14,5,2444.223985890653
51025,12,2585.947712418301,63,4,2636.2110523221636
51026,5,2622.233325006245,324,5,2636.2110523221636
51027,1,2438.2272228320526,94,5,2612.0313047541176
51028,1,2540.491009681881,501,6,2878.7259615384614
51029,25,2398.090586145648,395,4,2464.689063616869
51030,22,2502.5743977326406,634,4,2709.678997846937
51031,1,2438.2272228320526,80,4,2369.9654622741764
51032,10,2398.090586145648,826,6,2878.7259615384614
51033,20,2904.1139240506327,51,4,2369.9654622741764
51034,9,2622.233325006245,306,5,2636.2110523221636
51035,13,2398.090586145648,627,3,2612.0313047541176
51036,14,2503.2528856243443,534,4,2612.0313047541176
51037,1,2840.4328578455484,86,4,2709.678997846937
51038,1,2646.8089788732395,716,4,2369.9654622741764
51039,30,2840.4328578455484,18,4,2612.0313047541176
51040,15,2646.8089788732395,433,3,2369.9654622741764
51041,7,2638.489122639254,244,3,2612.0313047541176
51042,30,2484.2657342657344,412,5,2636.2110523221636
51043,1,2540.491009681881,468,6,2709.678997846937
51044,25,2840.4328578455484,168,3,2636.2110523221636
51045,7,2638.489122639254,444,3,2612.0313047541176
51046,5,2446.109123434705,254,5,2636.2110523221636
51047,11,2867.0494084899096,175,4,2612.0313047541176
51048,27,2595.1461988304095,206,3,2369.9654622741764
51049,5,2466.2982514021774,363,4,2612.0313047541176
51050,28,2416.7000572409847,584,3,2369.9654622741764
51051,5,2904.1139240506327,47,2,2444.223985890653
51052,17,2646.8089788732395,708,4,2369.9654622741764
51053,12,2585.947712418301,58,3,2636.2110523221636
51054,15,2665.537634408602,12,4,2369.9654622741764
51055,6,2640.890550645819,672,5,2636.2110523221636
51056,5,2416.7000572409847,180,3,2369.9654622741764
51057,29,2904.1139240506327,17,5,2636.2110523221636
51058,6,2646.8089788732395,329,3,2369.9654622741764
51059,18,2640.890550645819,667,5,2636.2110523221636
51060,23,2484.2657342657344,17,4,2612.0313047541176
51061,11,2416.7000572409847,648,5,2636.2110523221636
51062,13,2466.2982514021774,688,4,2709.678997846937
51063,13,2646.8089788732395,513,3,2369.9654622741764
51064,15,2503.2528856243443,327,4,2369.9654622741764
51065,21,2438.2272228320526,55,4,2612.0313047541176
51066,12,2540.491009681881,507,5,2636.2110523221636
51067,22,2638.489122639254,222,4,2612.0313047541176
51068,30,2867.0494084899096,293,4,2709.678997846937
51069,26,2484.2657342657344,33,4,2612.0313047541176
51070,8,2398.090586145648,624,4,2612.0313047541176
51071,27,2665.5555555555557,104,4,2612.0313047541176
51072,25,3153.6585365853657,1,4,4138.425925925926
51073,14,2446.109123434705,528,3,2636.2110523221636
51074,1,2646.150885296382,262,3,2464.689063616869
51075,25,2438.2272228320526,748,5,3150.4043126684637
51076,10,2516.6805151641047,38,3,2636.2110523221636
51077,17,2640.890550645819,624,5,2636.2110523221636
51078,19,2640.890550645819,473,4,2369.9654622741764
51079,25,2686.857476635514,105,4,2612.0313047541176
51080,16,2646.150885296382,234,6,2878.7259615384614
51081,13,2867.0494084899096,290,5,2709.678997846937
51082,30,2416.7000572409847,304,4,2369.9654622741764
51083,22,2638.489122639254,234,4,2612.0313047541176
51084,17,2927.6785714285716,12,5,2636.2110523221636
51085,17,2646.8089788732395,430,3,2369.9654622741764
51086,15,2516.6805151641047,159,3,2636.2110523221636
51087,5,2484.2657342657344,52,3,2636.2110523221636
51088,14,2646.8089788732395,324,4,2369.9654622741764
51089,1,2867.0494084899096,196,5,2636.2110523221636
51090,12,2646.8089788732395,442,3,2369.9654622741764
51091,25,2416.7000572409847,588,4,3150.4043126684637
51092,7,2446.109123434705,333,3,2464.689063616869
51093,28,2686.857476635514,109,4,2612.0313047541176
51094,1,2640.890550645819,339,3,2612.0313047541176
51095,11,2493.746110765401,633,4,2612.0313047541176
51096,21,2438.2272228320526,82,4,2369.9654622741764
51097,19,2686.857476635514,575,4,2612.0313047541176
51098,25,2640.890550645819,732,4,2612.0313047541176
51099,24,2640.890550645819,750,5,2636.2110523221636
51100,30,2493.746110765401,626,5,2709.678997846937
51101,22,2665.537634408602,813,4,2612.0313047541176
51102,6,2622.233325006245,123,5,2636.2110523221636
51103,30,2416.7000572409847,155,3,2369.9654622741764
51104,27,2640.890550645819,186,3,2636.2110523221636
51105,0,2622.233325006245,450,4,2612.0313047541176
51106,8,2665.5555555555557,260,4,2612.0313047541176
51107,6,2646.150885296382,127,4,2369.9654622741764
51108,14,2840.4328578455484,50,5,2636.2110523221636
51109,5,2416.7000572409847,475,3,2369.9654622741764
51110,12,2622.233325006245,443,2,2612.0313047541176
51111,23,2686.857476635514,742,4,2612.0313047541176
51112,13,2466.2982514021774,604,4,2439.140271493213
51113,1,2640.890550645819,687,4,2709.678997846937
51114,4,2540.491009681881,352,4,2612.0313047541176
51115,24,2646.8089788732395,440,3,2612.0313047541176
51116,9,2516.6805151641047,230,5,2444.223985890653
51117,6,2438.2272228320526,533,3,2369.9654622741764
51118,15,2646.150885296382,137,5,2636.2110523221636
51119,12,2502.5743977326406,605,6,2878.7259615384614
51120,25,2516.6805151641047,11,5,2636.2110523221636
51121,16,2904.1139240506327,4,4,2612.0313047541176
51122,23,2840.4328578455484,81,3,2444.223985890653
51123,14,2867.0494084899096,213,4,2612.0313047541176
51124,9,2398.090586145648,672,2,2612.0313047541176
51125,28,2622.233325006245,278,5,2636.2110523221636
51126,29,2686.857476635514,737,5,2636.2110523221636
51127,12,2398.090586145648,424,2,2612.0313047541176
51128,24,2466.2982514021774,869,6,2878.7259615384614
51129,19,2638.489122639254,353,5,2636.2110523221636
51130,0,2503.2528856243443,234,4,2612.0313047541176
51131,14,2640.890550645819,415,5,2612.0313047541176
51132,30,2640.890550645819,653,5,2636.2110523221636
51133,0,2484.2657342657344,105,5,2636.2110523221636
51134,20,2622.233325006245,443,4,2612.0313047541176
51135,25,2867.0494084899096,273,5,3150.4043126684637
51136,17,2416.7000572409847,314,2,2636.2110523221636
51137,0,2516.6805151641047,154,4,2612.0313047541176
51138,9,2503.2528856243443,24,3,2369.9654622741764
51139,19,2640.890550645819,987,4,2709.678997846937
51140,3,2665.5555555555557,672,4,2612.0313047541176
51141,23,2595.1461988304095,307,5,2612.0313047541176
51142,6,2398.090586145648,726,4,2464.689063616869
51143,0,2438.2272228320526,774,4,2709.678997846937
51144,30,2840.4328578455484,81,3,2444.223985890653
51145,4,2416.7000572409847,419,3,2369.9654622741764
51146,25,2493.746110765401,607,6,2878.7259615384614
51147,24,2638.489122639254,734,5,2636.2110523221636
51148,13,2502.5743977326406,627,4,2612.0313047541176
51149,6,2665.5555555555557,172,4,2612.0313047541176
51150,29,2516.6805151641047,35,5,2636.2110523221636
51151,14,2503.2528856243443,336,4,2369.9654622741764
51152,5,2622.233325006245,324,6,2878.7259615384614
51153,25,2646.150885296382,508,5,2636.2110523221636
51154,24,2665.5555555555557,202,4,2612.0313047541176
51155,28,2398.090586145648,754,4,2464.689063616869
51156,16,2640.890550645819,911,5,2636.2110523221636
51157,14,2438.2272228320526,505,5,2636.2110523221636
51158,12,2640.890550645819,520,3,2612.0313047541176
51159,5,2640.890550645819,514,3,2612.0313047541176
51160,24,2640.890550645819,158,5,2636.2110523221636
51161,13,2640.890550645819,361,4,2612.0313047541176
51162,21,2640.890550645819,345,5,2636.2110523221636
51163,26,2516.6805151641047,109,3,2636.2110523221636
51164,20,2466.2982514021774,898,5,2636.2110523221636
51165,30,2438.2272228320526,117,3,2369.9654622741764
51166,3,2622.233325006245,227,4,2612.0313047541176
51167,27,2867.0494084899096,195,4,2464.689063616869
51168,13,2502.5743977326406,272,6,2878.7259615384614
51169,1,2466.2982514021774,367,4,2612.0313047541176
51170,0,2840.4328578455484,18,4,2612.0313047541176
51171,25,2398.090586145648,746,4,2369.9654622741764
51172,1,2867.0494084899096,105,3,2464.689063616869
51173,7,2502.5743977326406,421,5,2612.0313047541176
51174,10,2686.857476635514,203,6,2878.7259615384614
51175,15,2502.5743977326406,688,5,2636.2110523221636
51176,4,2686.857476635514,138,5,2636.2110523221636
51177,21,2503.2528856243443,551,4,2612.0313047541176
51178,5,2502.5743977326406,14,5,2636.2110523221636
51179,4,2638.489122639254,262,4,2612.0313047541176
51180,6,2638.489122639254,892,6,2978.033472803347
51181,17,2622.233325006245,318,5,2709.678997846937
51182,17,2646.8089788732395,375,3,2369.9654622741764
51183,17,2665.537634408602,68,3,2636.2110523221636
51184,8,2622.233325006245,109,5,2636.2110523221636
51185,12,2398.090586145648,254,4,2464.689063616869
51186,7,2640.890550645819,622,5,2636.2110523221636
51187,9,2686.857476635514,501,6,2878.7259615384614
51188,30,2503.2528856243443,950,4,2612.0313047541176
51189,28,2840.4328578455484,87,3,2709.678997846937
51190,11,2646.150885296382,222,3,2369.9654622741764
51191,28,2502.5743977326406,252,4,2612.0313047541176
51192,24,2516.6805151641047,38,3,2636.2110523221636
51193,1,2416.7000572409847,643,3,2369.9654622741764
51194,6,3153.6585365853657,30,3,2636.2110523221636
51195,11,2438.2272228320526,40,3,2636.2110523221636
51196,11,2665.537634408602,683,4,2612.0313047541176
51197,16,2640.890550645819,422,3,2464.689063616869
51198,23,2904.1139240506327,137,3,2636.2110523221636
51199,5,2665.537634408602,76,3,2636.2110523221636
51200,29,2516.6805151641047,52,2,2444.223985890653
51201,1,2438.2272228320526,63,4,2369.9654622741764
51202,28,2640.890550645819,917,4,2612.0313047541176
51203,10,2416.7000572409847,129,3,2369.9654622741764
51204,29,2622.233325006245,291,6,2878.7259615384614
51205,22,2904.1139240506327,10,3,2636.2110523221636
51206,8,2398.090586145648,249,4,2464.689063616869
51207,15,2398.090586145648,111,3,2369.9654622741764
51208,7,2640.890550645819,757,5,2636.2110523221636
51209,26,2503.2528856243443,662,3,2612.0313047541176
51210,15,2595.1461988304095,54,4,2464.689063616869
51211,25,2638.489122639254,802,4,2369.9654622741764
51212,21,2904.1139240506327,12,4,2612.0313047541176
51213,20,2503.2528856243443,711,4,2369.9654622741764
51214,12,2493.746110765401,630,5,2709.678997846937
51215,29,2638.489122639254,120,5,2636.2110523221636
51216,3,3153.6585365853657,264,3,2636.2110523221636
51217,6,2686.857476635514,230,5,2636.2110523221636
51218,0,2638.489122639254,861,5,2636.2110523221636
51219,14,2416.7000572409847,544,4,2369.9654622741764
51220,17,2438.2272228320526,204,3,2369.9654622741764
51221,17,2502.5743977326406,635,4,2709.678997846937
51222,1,2686.857476635514,627,4,2612.0313047541176
51223,10,2665.5555555555557,174,5,2636.2110523221636
51224,5,2398.090586145648,829,3,2612.0313047541176
51225,12,2904.1139240506327,26,4,2612.0313047541176
51226,19,2398.090586145648,315,4,2612.0313047541176
51227,8,2904.1139240506327,119,3,2636.2110523221636
51228,5,2665.5555555555557,186,6,2709.678997846937
51229,6,2484.2657342657344,11,4,2369.9654622741764
51230,13,2840.4328578455484,18,3,2612.0313047541176
51231,20,2665.5555555555557,132,5,2709.678997846937
51232,4,2622.233325006245,409,5,2709.678997846937
51233,9,2665.5555555555557,183,5,2709.678997846937
51234,22,2686.857476635514,422,6,2978.033472803347
51235,11,2646.8089788732395,307,3,2369.9654622741764
51236,1,2416.7000572409847,332,3,2369.9654622741764
51237,25,2503.2528856243443,242,4,2369.9654622741764
51238,18,2622.233325006245,207,5,2636.2110523221636
51239,21,2638.489122639254,524,4,2612.0313047541176
51240,0,2646.150885296382,263,3,2464.689063616869
51241,30,2516.6805151641047,174,3,2636.2110523221636
51242,15,2646.150885296382,419,4,2369.9654622741764
51243,12,2503.2528856243443,521,5,2636.2110523221636
51244,14,2466.2982514021774,639,4,2612.0313047541176
51245,23,2640.890550645819,654,5,2636.2110523221636
51246,13,2622.233325006245,201,5,2636.2110523221636
51247,9,2686.857476635514,160,6,2878.7259615384614
51248,5,3153.6585365853657,1,4,4138.425925925926
51249,18,2665.537634408602,65,3,2636.2110523221636
51250,18,2904.1139240506327,58,4,2612.0313047541176
51251,14,2398.090586145648,796,5,2636.2110523221636
51252,22,2638.489122639254,853,4,2612.0313047541176
51253,21,2540.491009681881,115,2,2612.0313047541176
51254,25,2646.8089788732395,324,4,2369.9654622741764
51255,19,2686.857476635514,780,6,2878.7259615384614
51256,20,2646.8089788732395,459,5,2636.2110523221636
51257,29,2840.4328578455484,164,3,2636.2110523221636
51258,11,2398.090586145648,137,3,2369.9654622741764
51259,17,2646.8089788732395,435,3,2369.9654622741764
51260,20,2867.0494084899096,273,4,3150.4043126684637
51261,6,2516.6805151641047,17,3,2636.2110523221636
51262,5,2638.489122639254,282,3,2612.0313047541176
51263,5,2446.109123434705,383,5,2636.2110523221636
51264,25,2622.233325006245,184,4,2439.140271493213
51265,24,2646.8089788732395,711,3,2369.9654622741764
51266,12,2640.890550645819,180,2,2612.0313047541176
51267,0,2516.6805151641047,98,3,2636.2110523221636
51268,30,2665.537634408602,8,3,2709.678997846937
51269,27,2640.890550645819,830,6,2878.7259615384614
51270,11,2646.8089788732395,715,4,2369.9654622741764
51271,9,2446.109123434705,238,4,2369.9654622741764
51272,21,2622.233325006245,204,5,2636.2110523221636
51273,9,2686.857476635514,533,6,2878.7259615384614
51274,30,2484.2657342657344,49,4,2612.0313047541176
51275,22,2416.7000572409847,725,5,2636.2110523221636
51276,5,2503.2528856243443,658,4,2612.0313047541176
51277,4,2640.890550645819,657,4,2612.0313047541176
51278,13,2595.1461988304095,22,5,2636.2110523221636
51279,20,2638.489122639254,246,3,2369.9654622741764
51280,28,2540.491009681881,130,2,2612.0313047541176
51281,5,2904.1139240506327,81,5,2636.2110523221636
51282,1,2493.746110765401,630,4,2709.678997846937
51283,24,2622.233325006245,113,5,2636.2110523221636
51284,7,2622.233325006245,147,6,2878.7259615384614
51285,12,2446.109123434705,291,4,2612.0313047541176
51286,22,2595.1461988304095,110,3,2369.9654622741764
51287,28,2416.7000572409847,603,3,2369.9654622741764
51288,14,2686.857476635514,180,5,2636.2110523221636
51289,0,2646.8089788732395,609,4,2369.9654622741764
51290,17,2484.2657342657344,34,5,2636.2110523221636
51291,27,2446.109123434705,232,3,2369.9654622741764
51292,24,2484.2657342657344,95,3,2444.223985890653
51293,14,2416.7000572409847,502,3,2369.9654622741764
51294,30,2665.5555555555557,172,5,2636.2110523221636
51295,13,2904.1139240506327,26,3,2444.223985890653
51296,14,2640.890550645819,404,5,2612.0313047541176
51297,20,2398.090586145648,864,4,2612.0313047541176
51298,3,2622.233325006245,157,5,2709.678997846937
51299,1,2867.0494084899096,302,3,2369.9654622741764
51300,0,2446.109123434705,360,3,2369.9654622741764
51301,1,2665.537634408602,98,3,2636.2110523221636
51302,1,2540.491009681881,507,5,2636.2110523221636
51303,9,2585.947712418301,63,4,2636.2110523221636
51304,4,2516.6805151641047,171,4,2612.0313047541176
51305,26,2622.233325006245,230,4,2612.0313047541176
51306,4,2904.1139240506327,56,4,2369.9654622741764
51307,25,2638.489122639254,265,3,2612.0313047541176
51308,21,2686.857476635514,423,4,2612.0313047541176
