rent_approval_date,town,block,flat_type,flat_model,floor_area_sqm,lease_commence_date,latitude,longitude,subzone,region,monthly_rent
18,2686.857476635514,773,5,5,125.0,30,1.374788,103.936354,92,1,2950
1,2585.947712418301,32,3,5,76.0,9,1.303178,103.911807,81,0,2100
25,2446.109123434705,320,4,14,89.0,21,1.361207,103.746929,55,4,3900
26,2398.090586145648,128,3,7,74.0,19,1.433878,103.831302,148,2,3350
4,2638.489122639254,250,3,7,74.0,18,1.352319,103.948458,117,1,2000
29,2622.233325006245,204,6,3,130.0,35,1.387652,103.895336,105,3,3800
6,2638.489122639254,411,3,5,69.0,19,1.359115,103.946079,117,1,1900
0,2640.890550645819,449,4,7,103.0,19,1.352348,103.718438,54,4,2100
11,2665.555555555556,322,4,11,93.0,53,1.411394,103.897032,98,3,2500
22,2416.7000572409847,402,5,5,119.0,13,1.361477,103.8553,31,3,3700
17,2904.1139240506327,75,4,7,100.0,41,1.289023,103.816276,99,0,2950
5,2595.146198830409,319,4,7,104.0,18,1.347989,103.730458,150,4,2200
6,2540.491009681881,357,5,11,111.0,35,1.450036,103.816435,102,2,2100
11,2438.2272228320526,628,3,10,67.0,17,1.334897,103.915007,62,1,1900
4,2438.2272228320526,536,4,10,95.0,14,1.333541,103.923191,8,1,2100
25,2638.489122639254,122,5,5,121.0,22,1.345572,103.952498,111,1,3550
11,2416.7000572409847,438,4,10,92.0,13,1.366971,103.853907,31,3,2200
18,2438.2272228320526,219,3,7,69.0,44,1.325311,103.933278,8,1,2150
24,2416.7000572409847,403,3,10,67.0,13,1.361269,103.854642,31,3,2850
24,2398.090586145648,286,3,7,74.0,21,1.440038,103.838744,88,2,2200
1,2446.109123434705,304,3,10,68.0,19,1.357472,103.747949,55,4,1800
6,2640.890550645819,666,6,3,130.0,34,1.339768,103.70138,61,4,3050
3,2904.1139240506327,6,4,7,91.0,39,1.286546,103.830824,126,0,3150
20,2516.6805151641047,117,3,5,65.0,2,1.340021,103.845414,129,0,2750
5,2438.2272228320526,94,6,3,143.0,27,1.333877,103.942883,8,1,2500
25,2516.6805151641047,59,3,15,61.0,7,1.33675,103.851794,16,0,950
0,2622.233325006245,287,4,11,93.0,51,1.398731,103.8967,105,3,2600
22,2540.491009681881,130,2,7,47.0,52,1.444764,103.831866,103,2,2600
5,2516.6805151641047,114,3,5,65.0,1,1.34094,103.844306,129,0,2200
14,2493.746110765401,459,4,11,93.0,49,1.387612,103.771717,43,4,2250
1,2904.1139240506327,124,4,7,108.0,30,1.284887,103.822782,52,0,2750
29,2686.857476635514,210,6,3,147.0,27,1.367031,103.961628,91,1,3350
25,2840.4328578455484,181,5,5,115.0,34,1.294382,103.80556,84,0,2750
12,2904.1139240506327,33,3,5,59.0,10,1.274362,103.822184,124,0,2100
1,2638.489122639254,737,6,3,140.0,31,1.358941,103.934007,118,1,2900
28,2493.746110765401,631,5,11,110.0,38,1.386627,103.760258,106,4,3550
29,2665.537634408602,108,4,7,95.0,39,1.319844,103.859462,12,0,4500
30,2665.555555555556,106,5,5,110.0,37,1.396605,103.908344,97,3,3700
11,2503.2528856243443,172,4,7,102.0,31,1.350579,103.889496,115,3,1700
0,3153.6585365853657,1,5,18,106.0,45,1.277449,103.841667,28,0,3550
16,2540.491009681881,589,4,7,91.0,37,1.449843,103.824378,0,2,2500
4,2638.489122639254,235,4,7,108.0,27,1.355491,103.948259,117,1,2200
10,2516.6805151641047,185,3,5,67.0,6,1.332728,103.849994,128,0,1900
5,2622.233325006245,257,5,5,110.0,35,1.392788,103.896388,105,3,2300
25,2502.5743977326406,550,4,7,103.0,28,1.394011,103.742693,30,4,3150
5,2493.746110765401,465,5,11,114.0,36,1.387228,103.77279,43,4,1800
7,2840.4328578455484,111,3,15,60.0,3,1.306268,103.798292,37,0,1600
24,2665.555555555556,662,4,11,92.0,51,1.401673,103.918003,137,3,4000
26,2622.233325006245,120,6,11,142.0,35,1.385262,103.904005,100,3,2850
29,2516.6805151641047,225,3,5,65.0,10,1.339509,103.855647,76,0,3050
12,2665.555555555556,175,4,7,90.0,37,1.397404,103.908974,97,3,2150
6,2503.2528856243443,941,5,5,121.0,32,1.373563,103.879185,132,3,2550
19,2867.0494084899096,196,4,14,84.0,21,1.348042,103.850727,13,0,3150
29,2640.890550645819,113,3,5,67.0,5,1.333184,103.724354,116,4,3150
29,2516.6805151641047,101,3,7,74.0,18,1.333157,103.86838,96,0,2950
22,2904.1139240506327,60,3,10,67.0,10,1.276079,103.812157,123,0,2550
15,2904.1139240506327,64,3,10,67.0,12,1.274506,103.810536,123,0,1950
1,2585.947712418301,60,4,5,87.0,10,1.30339,103.908554,81,0,2200
13,2665.537634408602,815,4,7,91.0,37,1.30693,103.861715,74,0,2900
24,2904.1139240506327,127,2,7,47.0,47,1.281962,103.829559,126,0,1900
25,2646.8089788732395,416,5,5,121.0,47,1.310336,103.771356,36,4,3050
3,2686.857476635514,472,4,7,103.0,23,1.374166,103.95727,91,1,1800
24,2438.2272228320526,139,3,14,64.0,22,1.334625,103.913778,62,1,1800
20,2398.090586145648,654,5,7,134.0,26,1.423053,103.84041,147,2,3050
3,2904.1139240506327,30,3,15,58.0,3,1.28767,103.828203,24,0,2250
13,2840.4328578455484,12,5,15,117.0,12,1.304992,103.785807,41,0,3250
5,2686.857476635514,578,6,3,148.0,29,1.37398,103.947507,90,1,2550
7,2416.7000572409847,507,4,10,91.0,14,1.374431,103.850157,26,3,2000
26,2416.7000572409847,507,3,10,67.0,14,1.374431,103.850157,26,3,3550
10,2446.109123434705,204,4,7,104.0,19,1.347559,103.749887,20,4,1900
10,2638.489122639254,253,3,7,79.0,18,1.353264,103.948115,117,1,2000
1,2867.0494084899096,161,5,5,121.0,22,1.347592,103.856412,13,0,2700
9,2503.2528856243443,547,4,7,105.0,26,1.379361,103.892036,58,3,2400
22,2622.233325006245,212,4,11,98.0,46,1.385993,103.901021,105,3,3800
23,2646.8089788732395,346,3,10,67.0,13,1.317118,103.769962,34,4,2450
11,2466.2982514021774,543,5,5,115.0,34,1.428315,103.793735,141,2,2300
14,2638.489122639254,414,4,7,104.0,21,1.359812,103.94655,117,1,2550
17,2438.2272228320526,415,5,5,119.0,12,1.32965,103.930261,8,1,2500
17,2840.4328578455484,102,3,15,55.0,4,1.307825,103.80063,37,0,2950
5,2438.2272228320526,502,3,5,59.0,12,1.331245,103.931244,8,1,1600
1,2665.555555555556,191,6,11,128.0,38,1.399513,103.909753,97,3,2300
27,2502.5743977326406,417,4,7,105.0,27,1.382965,103.741578,95,4,2300
3,2867.0494084899096,131,4,14,84.0,20,1.345576,103.850945,13,0,2800
5,2640.890550645819,738,5,5,125.0,29,1.346162,103.700555,151,4,2600
21,3153.6585365853657,538,3,5,60.0,12,1.285212,103.845766,27,0,2600
10,2416.7000572409847,709,3,10,82.0,14,1.371137,103.847662,5,3,1950
6,2398.090586145648,739,3,10,67.0,19,1.429745,103.83214,148,2,2150
1,2502.5743977326406,518,4,7,104.0,29,1.390769,103.742554,30,4,1600
5,2484.2657342657344,2,4,7,93.0,45,1.316996,103.897749,48,0,2500
13,2638.489122639254,145,4,7,106.0,18,1.348802,103.943691,117,1,2300
21,2665.555555555556,163,4,11,95.0,38,1.395501,103.91406,97,3,2750
30,2638.489122639254,842,5,5,128.0,29,1.351326,103.936921,118,1,4000
1,2640.890550645819,953,5,5,122.0,23,1.342349,103.690874,151,4,2300
7,2466.2982514021774,728,4,9,91.0,31,1.44288,103.798888,140,2,2100
8,2493.746110765401,207,4,14,84.0,22,1.373707,103.774851,7,4,2100
22,2622.233325006245,298,5,11,113.0,35,1.39627,103.900983,105,3,3450
12,2502.5743977326406,625,4,7,101.0,31,1.398631,103.746034,143,4,2000
1,2493.746110765401,185,4,11,94.0,37,1.379355,103.762296,59,4,2200
8,2665.537634408602,35,3,15,56.0,5,1.326741,103.857576,6,0,1700
1,2466.2982514021774,541,4,7,101.0,34,1.428019,103.793054,141,2,1900
1,2640.890550645819,185,3,5,68.0,9,1.346405,103.710777,15,4,1600
21,2665.537634408602,16,3,5,65.0,9,1.315432,103.871652,14,0,3250
1,2516.6805151641047,202,4,5,87.0,7,1.341529,103.849589,17,0,2250
11,2622.233325006245,273,4,11,90.0,43,1.384607,103.894502,38,3,2300
13,2646.8089788732395,309,3,10,67.0,14,1.32092,103.766378,34,4,2600
22,2867.0494084899096,258,6,6,147.0,26,1.359814,103.842691,82,0,3700
16,2416.7000572409847,634,4,10,91.0,14,1.381582,103.843274,144,3,2950
3,2622.233325006245,320,5,5,110.0,36,1.391251,103.890809,4,3,1900
30,2867.0494084899096,293,4,11,102.0,32,1.35628,103.845894,82,0,3900
24,2503.2528856243443,119,3,10,67.0,15,1.354008,103.887748,77,3,2200
30,2466.2982514021774,652,6,3,141.0,32,1.437991,103.799987,140,2,3700
9,2516.6805151641047,232,3,5,65.0,10,1.337572,103.858844,94,0,2100
8,2927.678571428572,18,3,14,64.0,23,1.339997,103.772961,3,0,1900
29,2595.146198830409,287,6,3,143.0,32,1.338459,103.744222,130,4,5150
5,2398.090586145648,829,3,7,73.0,22,1.414541,103.833346,147,2,2200
11,2446.109123434705,504,3,5,60.0,22,1.351966,103.754984,51,4,1700
23,2638.489122639254,229,5,5,121.0,19,1.355931,103.953945,117,1,3150
13,2638.489122639254,515,5,4,108.0,42,1.356968,103.938668,117,1,2850
11,2585.947712418301,57,3,5,65.0,9,1.306513,103.915485,81,0,2200
24,2416.7000572409847,315,5,5,110.0,40,1.364218,103.846861,131,3,3150
17,2416.7000572409847,222,5,5,127.0,27,1.366018,103.839361,110,3,2500
22,2416.7000572409847,312,5,5,123.0,12,1.3662,103.848778,131,3,2400
25,2646.8089788732395,602,3,10,67.0,13,1.305104,103.766312,36,4,3350
1,2438.2272228320526,769,4,11,105.0,34,1.335779,103.937912,9,1,2300
14,2466.2982514021774,889,4,7,93.0,51,1.437805,103.792896,85,2,3550
10,2398.090586145648,745,3,10,67.0,19,1.429313,103.833492,148,2,2500
20,2595.146198830409,306,3,10,89.0,17,1.34607,103.735253,150,4,1900
17,2904.1139240506327,136,3,5,59.0,9,1.278288,103.827537,65,0,2300
1,2665.537634408602,1,3,5,68.0,13,1.294801,103.854467,32,0,2200
1,2466.2982514021774,318,3,7,83.0,27,1.431856,103.777064,139,2,2100
15,2540.491009681881,469,6,11,137.0,35,1.449921,103.813674,104,2,2500
24,2446.109123434705,208,4,7,104.0,17,1.345903,103.748812,20,4,2100
30,2646.8089788732395,457,4,7,91.0,36,1.3118,103.76725,33,4,4200
20,2416.7000572409847,637,3,10,68.0,14,1.380362,103.842335,144,3,2400
0,2640.890550645819,977,5,5,121.0,23,1.339694,103.693915,151,4,2850
24,2840.4328578455484,32,3,5,59.0,8,1.306185,103.796881,53,0,3450
8,2646.150885296382,220,3,10,67.0,18,1.358741,103.872227,108,3,2400
4,2502.5743977326406,690,5,5,110.0,37,1.40215,103.752102,143,4,2000
27,2595.146198830409,267,4,7,101.0,32,1.341117,103.744795,130,4,3900
24,2484.2657342657344,40,3,15,57.0,5,1.327677,103.886265,79,0,2750
19,2446.109123434705,288,4,9,90.0,32,1.346065,103.759968,22,4,2750
23,2398.090586145648,304,3,7,74.0,22,1.430515,103.840307,146,2,3250
4,2646.8089788732395,327,3,10,67.0,12,1.313979,103.766559,34,4,2250
6,2665.555555555556,258,3,7,68.0,50,1.403682,103.896461,83,3,2100
10,2665.537634408602,34,3,5,68.0,6,1.320502,103.863341,12,0,2500
27,2622.233325006245,201,5,5,110.0,35,1.387725,103.893508,105,3,2950
6,2904.1139240506327,42,3,5,70.0,10,1.270919,103.822685,124,0,1800
6,2665.555555555556,652,5,11,110.0,39,1.396953,103.915738,137,3,2100
5,2622.233325006245,205,5,5,122.0,33,1.386091,103.896504,105,3,2100
1,2640.890550645819,977,5,5,121.0,23,1.339694,103.693915,151,4,2100
1,2638.489122639254,859,4,7,104.0,22,1.355063,103.938057,118,1,2300
3,2502.5743977326406,289,4,7,104.0,27,1.379272,103.740665,68,4,1850
5,2640.890550645819,988,4,11,94.0,42,1.336487,103.695615,151,4,2400
23,2540.491009681881,411,5,5,110.0,35,1.452197,103.817932,104,2,3150
1,2646.150885296382,221,3,10,67.0,18,1.359146,103.871811,108,3,1800
26,2622.233325006245,301,4,7,90.0,35,1.388405,103.891302,4,3,2200
30,2840.4328578455484,61,4,7,94.0,45,1.293751,103.811957,80,0,4850
30,2503.2528856243443,967,6,3,137.0,33,1.378183,103.878641,132,3,3350
4,2622.233325006245,305,5,5,110.0,36,1.388402,103.888167,4,3,2700
3,2665.537634408602,98,3,5,65.0,8,1.321581,103.854151,6,0,1900
16,2438.2272228320526,76,3,5,59.0,12,1.328297,103.942068,8,1,2100
16,2502.5743977326406,684,5,5,110.0,36,1.4039,103.747236,143,4,2300
12,2640.890550645819,491,4,10,93.0,19,1.349587,103.726315,54,4,2350
8,2904.1139240506327,142,3,10,67.0,13,1.277008,103.828056,65,0,2100
7,2503.2528856243443,512,4,7,103.0,21,1.371273,103.88862,58,3,1800
29,2595.146198830409,111,5,5,120.0,15,1.338776,103.735604,149,4,3150
25,2840.4328578455484,166,3,5,60.0,4,1.2907,103.802363,84,0,2350
0,2904.1139240506327,114,4,7,103.0,19,1.275072,103.825887,124,0,2350
1,2904.1139240506327,124,3,10,80.0,13,1.285823,103.803532,1,0,2400
3,2867.0494084899096,136,5,5,122.0,21,1.344134,103.85174,13,0,2500
7,2622.233325006245,439,4,7,94.0,45,1.391875,103.877855,45,3,2400
24,2484.2657342657344,43,2,15,42.0,5,1.326482,103.885545,79,0,2600
11,2640.890550645819,662,5,5,110.0,35,1.33702,103.703388,61,4,2500
30,2638.489122639254,430,6,3,149.0,20,1.359553,103.950148,117,1,3700
29,2438.2272228320526,134,3,10,67.0,12,1.328321,103.936582,8,1,2600
9,2493.746110765401,635,4,7,93.0,49,1.386603,103.75771,106,4,2350
29,2484.2657342657344,318,4,14,84.0,19,1.328457,103.903275,66,0,3900
0,2398.090586145648,148,5,7,134.0,19,1.43195,103.832338,148,2,2400
6,2484.2657342657344,54,4,10,93.0,17,1.310236,103.884816,2,0,2850
1,2640.890550645819,161,6,3,147.0,31,1.32958,103.721494,116,4,2450
12,2516.6805151641047,102,3,7,74.0,18,1.33369,103.868811,96,0,2850
26,2595.146198830409,231,3,10,67.0,15,1.341127,103.738101,149,4,2400
8,2638.489122639254,424,3,7,74.0,19,1.35747,103.948218,117,1,1950
26,2416.7000572409847,558,3,10,82.0,14,1.371236,103.859192,26,3,2750
16,2516.6805151641047,118,3,5,65.0,2,1.339563,103.844894,129,0,2350
30,2438.2272228320526,139,3,14,64.0,22,1.334625,103.913778,62,1,2100
29,2686.857476635514,777,5,5,125.0,30,1.375036,103.937313,92,1,4200
4,2398.090586145648,803,3,7,74.0,22,1.418218,103.831602,71,2,1750
22,2502.5743977326406,486,4,7,101.0,33,1.37545,103.73835,95,4,2200
4,2438.2272228320526,54,5,15,118.0,11,1.324861,103.942554,10,1,2200
0,2595.146198830409,225,3,10,67.0,18,1.342087,103.736826,149,4,2300
1,2416.7000572409847,256,3,10,73.0,11,1.370615,103.835968,110,3,1900
11,2416.7000572409847,330,3,10,68.0,15,1.362432,103.851031,131,3,1600
23,2503.2528856243443,123,3,10,81.0,15,1.353383,103.886259,77,3,1700
15,3153.6585365853657,28,3,5,65.0,11,1.305811,103.85748,112,0,2950
7,2686.857476635514,648,6,3,150.0,29,1.378807,103.938682,92,1,2750
14,2904.1139240506327,19,4,7,90.0,36,1.273884,103.839003,42,0,2600
23,2640.890550645819,653,5,5,111.0,36,1.336073,103.696715,61,4,3450
28,2398.090586145648,222,3,10,67.0,19,1.434029,103.835717,88,2,2400
30,2438.2272228320526,75,3,5,70.0,12,1.327915,103.942144,8,1,2100
19,2416.7000572409847,544,4,10,92.0,15,1.37396,103.856471,26,3,2950
22,2484.2657342657344,87,3,5,60.0,4,1.323233,103.885605,79,0,2400
28,2438.2272228320526,771,5,11,112.0,34,1.335934,103.938866,9,1,3700
9,2502.5743977326406,788,4,7,111.0,31,1.395792,103.748288,30,4,2600
17,2686.857476635514,118,5,5,123.0,23,1.367149,103.954805,91,1,2400
7,2493.746110765401,180,6,3,130.0,36,1.378854,103.764776,59,4,2750
4,2398.090586145648,280,4,14,84.0,19,1.438589,103.836954,88,2,2200
18,2503.2528856243443,528,3,7,74.0,21,1.375119,103.890726,58,3,1600
23,2640.890550645819,489,3,7,73.0,18,1.349175,103.72724,54,4,2100
14,2416.7000572409847,637,3,10,68.0,14,1.380362,103.842335,144,3,2950
8,2640.890550645819,527,3,10,67.0,17,1.347884,103.716417,54,4,2000
12,2438.2272228320526,42,3,10,67.0,19,1.327979,103.925805,70,1,2100
17,2516.6805151641047,163,3,5,65.0,6,1.332061,103.844105,128,0,2000
21,2622.233325006245,264,4,11,92.0,42,1.381659,103.895505,38,3,3300
10,2638.489122639254,285,3,7,74.0,18,1.350011,103.952816,117,1,2150
6,2622.233325006245,292,5,5,110.0,36,1.395399,103.898745,105,3,1900
8,2665.537634408602,121,4,7,104.0,21,1.318968,103.856342,12,0,3150
0,2622.233325006245,290,4,7,90.0,36,1.396079,103.896728,105,3,2200
23,2466.2982514021774,361,6,3,144.0,30,1.433907,103.784819,139,2,2500
9,2646.8089788732395,101,5,5,121.0,18,1.322089,103.768933,113,4,3150
30,2438.2272228320526,649,5,5,121.0,27,1.332372,103.906117,62,1,3550
27,2484.2657342657344,316,3,14,64.0,19,1.32943,103.902787,66,0,2550
14,2638.489122639254,453,5,5,122.0,21,1.357028,103.953914,117,1,2300
18,2640.890550645819,692,4,11,104.0,32,1.342031,103.706781,61,4,2100
9,2398.090586145648,253,4,14,84.0,19,1.435075,103.840795,88,2,1900
15,2484.2657342657344,337,5,5,121.0,19,1.325982,103.901513,66,0,3350
15,2622.233325006245,152,5,5,110.0,39,1.391778,103.906213,100,3,2000
27,2466.2982514021774,665,4,9,85.0,34,1.438013,103.797672,140,2,2850
27,2503.2528856243443,334,4,7,104.0,17,1.368862,103.897954,67,3,3450
22,2484.2657342657344,24,3,5,59.0,11,1.32378,103.90233,48,0,1800
22,2665.555555555556,274,4,11,93.0,47,1.403034,103.901689,83,3,4000
26,2840.4328578455484,12,5,2,130.0,9,1.309353,103.794873,53,0,6300
26,2466.2982514021774,149,3,10,68.0,19,1.435764,103.772798,142,2,2600
1,2665.555555555556,175,4,7,90.0,37,1.397404,103.908974,97,3,2150
3,2446.109123434705,233,3,10,82.0,19,1.348825,103.755128,21,4,1900
13,2840.4328578455484,166,3,5,60.0,4,1.2907,103.802363,84,0,2000
14,2416.7000572409847,544,4,10,92.0,15,1.37396,103.856471,26,3,2950
24,2446.109123434705,505,3,5,60.0,22,1.35192,103.753671,51,4,2200
7,2867.0494084899096,308,3,10,67.0,18,1.350583,103.837847,135,0,2000
27,2595.146198830409,302,3,10,67.0,17,1.344635,103.734447,150,4,2600
15,2484.2657342657344,25,3,5,59.0,11,1.323403,103.902376,48,0,1900
1,2622.233325006245,207,5,5,110.0,39,1.384963,103.898228,105,3,2200
24,2484.2657342657344,111,3,10,67.0,12,1.320371,103.884029,2,0,3050
29,2438.2272228320526,766,5,11,115.0,34,1.335999,103.936275,9,1,3950
4,2438.2272228320526,519,3,10,67.0,13,1.330876,103.92806,8,1,1750
4,2840.4328578455484,87,3,15,58.0,1,1.304657,103.79931,37,0,2000
26,2502.5743977326406,123,4,7,104.0,23,1.379196,103.749458,122,4,2600
12,2484.2657342657344,43,5,5,111.0,39,1.308134,103.88473,2,0,3050
29,2686.857476635514,610,5,7,135.0,29,1.375311,103.942047,92,1,4100
17,2398.090586145648,783,3,7,74.0,21,1.421839,103.832765,71,2,1150
20,2638.489122639254,410,3,5,60.0,19,1.358778,103.946271,117,1,3350
26,2438.2272228320526,520,3,10,67.0,13,1.330465,103.928134,8,1,2850
13,2503.2528856243443,965,4,7,101.0,33,1.378635,103.877616,132,3,2950
1,2867.0494084899096,191,4,14,83.0,21,1.350542,103.851371,13,0,2500
1,2516.6805151641047,98,3,5,68.0,4,1.339176,103.84838,17,0,1900
6,2665.555555555556,638,5,11,110.0,39,1.399824,103.915139,137,3,2100
28,2686.857476635514,506,6,3,146.0,27,1.376988,103.944846,90,1,3800
3,2840.4328578455484,20,3,5,65.0,12,1.306723,103.783524,41,0,2100
7,2446.109123434705,288,4,9,90.0,32,1.346065,103.759968,22,4,2550
17,2484.2657342657344,20,3,15,60.3,1,1.330831,103.887508,79,0,2500
27,2622.233325006245,125,5,5,121.0,33,1.38897,103.903045,100,3,4200
3,2438.2272228320526,150,3,14,63.0,22,1.336154,103.912672,62,1,1450
1,2516.6805151641047,248,4,7,104.0,23,1.331367,103.855879,72,0,2000
26,2466.2982514021774,786,4,7,100.0,31,1.446419,103.801027,140,2,2800
4,2446.109123434705,312,4,10,93.0,19,1.359879,103.747336,55,4,2350
22,2665.555555555556,270,4,11,99.0,47,1.404315,103.898852,83,3,2400
6,2638.489122639254,388,5,5,127.0,27,1.355287,103.958319,117,1,2450
16,2646.150885296382,237,4,14,84.0,19,1.353812,103.870135,107,3,2750
1,2438.2272228320526,631,3,10,67.0,16,1.332959,103.914942,62,1,1900
19,2446.109123434705,239,3,10,67.0,19,1.350239,103.755101,21,4,1700
3,2840.4328578455484,42,3,15,56.0,7,1.29847,103.79858,119,0,2200
17,2640.890550645819,517,4,7,95.0,34,1.344568,103.719019,54,4,2500
1,2904.1139240506327,31,3,5,70.0,10,1.272397,103.820833,124,0,1950
9,2665.555555555556,204,4,7,90.0,38,1.398311,103.902551,83,3,2600
5,2398.090586145648,123,4,10,95.0,19,1.434537,103.831779,148,2,1950
17,2466.2982514021774,786,4,9,100.0,31,1.447081,103.800564,140,2,3150
21,2904.1139240506327,48,4,7,103.0,20,1.287277,103.810964,1,0,2500
1,2503.2528856243443,128,6,6,149.0,18,1.351724,103.886487,115,3,2400
23,2484.2657342657344,97,3,15,56.0,3,1.308946,103.888389,2,0,2400
25,2466.2982514021774,426,4,7,100.0,31,1.427113,103.773283,139,2,3350
16,2416.7000572409847,352,5,5,110.0,35,1.364425,103.850864,131,3,2300
18,2686.857476635514,701,4,7,112.0,30,1.379966,103.937932,92,1,2500
7,2398.090586145648,773,4,14,89.0,21,1.423214,103.833049,148,2,2050
10,2622.233325006245,122,5,5,110.0,34,1.386615,103.906024,100,3,2100
21,2438.2272228320526,141,5,5,122.0,20,1.335306,103.913462,62,1,2400
10,2622.233325006245,301,4,7,90.0,35,1.389307,103.891098,4,3,1900
30,2585.947712418301,58,3,5,65.0,9,1.306118,103.914026,81,0,2000
14,2416.7000572409847,170,2,5,45.0,20,1.374001,103.836432,69,3,1850
27,2665.537634408602,28,3,5,71.0,6,1.318698,103.863232,12,0,3700
3,2466.2982514021774,505,4,7,101.0,33,1.432195,103.791156,141,2,2000
12,2867.0494084899096,189,4,14,83.0,22,1.350223,103.851834,13,0,2400
5,2540.491009681881,336,6,3,136.0,33,1.44695,103.815574,102,2,2600
12,2540.491009681881,507,5,5,111.0,35,1.452881,103.823411,0,2,2100
12,2686.857476635514,183,5,5,124.0,27,1.364938,103.960612,91,1,2600
0,2686.857476635514,409,4,7,103.0,23,1.372917,103.954226,91,1,2300
21,2438.2272228320526,72,5,15,123.0,12,1.320367,103.943668,10,1,2950
1,2540.491009681881,356,5,11,111.0,35,1.449252,103.817795,102,2,2750
22,2665.555555555556,615,4,7,92.0,46,1.403559,103.910154,137,3,3250
1,2904.1139240506327,54,3,10,88.0,12,1.273597,103.811942,123,0,2200
25,2638.489122639254,899,4,7,104.0,22,1.346529,103.935454,118,1,2100
13,3153.6585365853657,1,4,17,93.0,45,1.27692,103.841486,28,0,3550
5,2466.2982514021774,825,5,5,121.0,24,1.438831,103.789589,85,2,2300
27,3153.6585365853657,1,4,17,95.0,45,1.276622,103.841156,28,0,5500
18,3153.6585365853657,1,5,18,106.0,45,1.277449,103.841667,28,0,4600
6,2646.8089788732395,330,3,10,67.0,12,1.313745,103.767782,34,4,2000
15,2638.489122639254,212,3,7,73.0,19,1.354434,103.954405,117,1,2250
5,2466.2982514021774,684,5,11,121.0,34,1.441837,103.804766,140,2,2100
12,2904.1139240506327,55,4,7,94.0,47,1.290067,103.829246,24,0,2300
28,2398.090586145648,704,3,10,68.0,18,1.429234,103.828881,148,2,1900
21,2622.233325006245,318,5,11,110.0,37,1.39314,103.88951,4,3,3150
5,2502.5743977326406,606,6,3,147.0,30,1.398436,103.74382,143,4,2300
5,2466.2982514021774,682,4,11,102.0,34,1.440524,103.803747,140,2,2300
