index,flat_model,floor_area_sqm,lease_commence_date
57239,5,115.0,2000
57240,10,68.0,1981
57241,10,67.0,1979
57242,7,138.0,1985
57243,10,82.0,1980
57244,7,67.0,2013
57245,7,73.0,1989
57246,7,103.0,1987
57247,7,113.0,1989
57248,5,119.0,2002
57249,5,122.0,1989
57250,5,121.0,1985
57251,7,60.0,2009
57252,5,65.0,1975
57253,5,88.0,1975
57254,3,131.0,2000
57255,5,121.0,1996
57256,14,70.0,1985
57257,7,90.0,2003
57258,5,120.0,1998
57259,6,146.0,1988
57260,3,141.0,1999
57261,7,104.0,1984
57262,10,67.0,1978
57263,4,114.0,2012
57264,5,122.0,1998
57265,10,68.0,1979
57266,5,85.0,1984
57267,9,85.0,2004
57268,11,110.0,2001
57269,11,104.0,2000
57270,7,90.0,2005
57271,5,65.0,1974
57272,10,91.0,1986
57273,7,111.0,1984
57274,5,121.0,1983
57275,10,68.0,1981
57276,7,103.0,1988
57277,14,84.0,1989
57278,5,66.0,1973
57279,5,121.0,1997
57280,5,84.0,1974
57281,11,92.0,2009
57282,7,105.0,1988
57283,10,67.0,1984
57284,5,126.0,1996
57285,7,104.0,1985
57286,10,67.0,1980
57287,7,73.0,1984
57288,11,130.0,2001
57289,5,66.0,1972
57290,7,75.0,1984
57291,7,106.0,1992
57292,15,59.0,1972
57293,10,82.0,1982
57294,5,122.0,1992
57295,11,110.0,2005
57296,3,130.0,2001
57297,6,146.0,1988
57298,7,105.0,1985
57299,5,122.0,1986
57300,2,153.0,1975
57301,5,110.0,2005
57302,5,110.0,2002
57303,5,121.0,1999
57304,7,103.0,1988
57305,10,67.0,1979
57306,5,65.0,1972
57307,4,67.0,2013
57308,7,92.0,2015
57309,15,56.0,1969
57310,5,122.0,1993
57311,3,142.0,1993
57312,5,122.0,1988
57313,9,85.0,2003
57314,11,125.0,1997
57315,7,108.0,1996
57316,10,68.0,1980
57317,5,121.0,1998
57318,9,86.0,2001
57319,7,105.0,1984
57320,5,59.0,1979
57321,5,110.0,2002
57322,5,70.0,1978
57323,7,74.0,1988
57324,11,92.0,2005
57325,5,111.0,2001
57326,14,64.0,1988
57327,3,148.0,1997
57328,7,99.0,1997
57329,5,65.0,1972
57330,11,110.0,2008
57331,10,68.0,1980
57332,10,68.0,1981
57333,10,88.0,1978
57334,5,110.0,2002
57335,10,67.0,1986
57336,6,148.0,1984
57337,10,67.0,1985
57338,3,147.0,1993
57339,7,73.0,1986
57340,7,85.0,2003
57341,10,67.0,1979
57342,5,121.0,1986
57343,7,104.0,1988
57344,10,74.0,1979
57345,11,92.0,2016
57346,10,67.0,1978
57347,5,128.0,1995
57348,10,92.0,1979
57349,5,122.0,1997
57350,10,92.0,1985
57351,5,65.0,1976
57352,5,65.0,1983
57353,5,113.0,2015
57354,9,85.0,2003
57355,7,103.0,1984
57356,15,123.0,1978
57357,7,73.0,1988
57358,10,68.0,1981
57359,10,91.0,1984
57360,7,102.0,1998
57361,7,104.0,1988
57362,10,92.0,1978
57363,5,76.0,1973
57364,10,69.0,1983
57365,10,73.0,1977
57366,7,92.0,2012
57367,11,110.0,2006
57368,11,125.0,2003
57369,5,112.0,2015
57370,10,92.0,1984
57371,10,67.0,1978
57372,7,100.0,1998
57373,7,91.0,2001
57374,7,103.0,1984
57375,5,115.0,1999
57376,14,64.0,1989
57377,7,103.0,1986
57378,11,131.0,2001
57379,7,103.0,1998
57380,14,64.0,1986
57381,14,85.0,1988
57382,14,85.0,1988
57383,7,103.0,1984
57384,10,81.0,1981
57385,7,68.0,2018
57386,7,100.0,1997
57387,17,95.0,2011
57388,15,60.0,1967
57389,11,114.0,2004
57390,7,92.0,2003
57391,10,102.0,1981
57392,3,148.0,1996
57393,14,64.0,1986
57394,14,86.0,1987
57395,14,84.0,1988
57396,18,107.0,2011
57397,11,93.0,2013
57398,5,115.0,2000
57399,10,67.0,1985
57400,7,100.0,1997
57401,7,91.0,2009
57402,10,92.0,1979
57403,7,104.0,1992
57404,5,111.0,2001
57405,10,92.0,1979
57406,11,102.0,1998
57407,14,84.0,1985
57408,6,146.0,1989
57409,11,110.0,2008
57410,14,85.0,1987
57411,5,128.0,1993
57412,5,111.0,2002
57413,5,111.0,2015
57414,5,118.0,1985
57415,15,58.0,1967
57416,5,123.0,1999
57417,7,105.0,1996
57418,10,88.0,1978
57419,7,104.0,1989
57420,10,99.0,1986
57421,5,123.0,1993
57422,7,67.0,2014
57423,3,147.0,1997
57424,7,101.0,1997
57425,7,103.0,1996
57426,10,73.0,1978
57427,5,121.0,1979
57428,7,90.0,2003
57429,11,90.0,2005
57430,5,65.0,1976
57431,5,67.0,1970
57432,5,120.0,1997
57433,5,84.0,1974
57434,11,111.0,2003
57435,5,122.0,1999
57436,7,104.0,1993
57437,7,100.0,1999
57438,10,67.0,1985
57439,5,121.0,1997
57440,5,65.0,1974
57441,5,122.0,1998
57442,7,73.0,1989
57443,7,133.0,1984
57444,15,56.0,1969
57445,11,122.0,1996
57446,7,94.0,2010
57447,7,78.0,1985
57448,10,67.0,1985
57449,5,110.0,2003
57450,15,57.0,1971
57451,10,91.0,1984
57452,11,111.0,2002
57453,11,110.0,2000
57454,10,68.0,1984
57455,3,189.0,1994
57456,7,131.0,1995
57457,3,141.0,1998
57458,15,120.0,1977
57459,7,100.0,1999
57460,5,110.0,2000
57461,15,67.0,1970
57462,15,60.0,1969
57463,5,67.0,1971
57464,9,90.0,1999
57465,7,79.0,1982
57466,10,92.0,1982
57467,7,93.0,2015
57468,7,103.0,1996
57469,10,67.0,1984
57470,10,67.0,1977
57471,7,74.0,1987
57472,15,42.0,1969
57473,7,104.0,1988
57474,17,93.0,2011
57475,11,134.0,2001
57476,7,90.0,2003
57477,11,92.0,2003
57478,10,82.0,1976
57479,5,122.0,1989
57480,11,123.0,2000
57481,5,74.0,1982
57482,3,140.0,1996
57483,10,68.0,1980
57484,7,105.0,1984
57485,10,95.0,1984
57486,5,74.0,1982
57487,7,101.0,1998
57488,6,149.0,1992
57489,5,115.0,2005
57490,7,90.0,2006
57491,14,84.0,1987
57492,7,106.0,1995
57493,10,67.0,1979
57494,5,123.0,1999
57495,5,65.0,1973
57496,7,90.0,2005
57497,7,90.0,2006
57498,7,102.0,1984
57499,10,91.0,1985
57500,14,89.0,1985
57501,10,67.0,1977
57502,3,140.0,1997
57503,5,60.0,1970
57504,10,98.0,1978
57505,5,122.0,1997
57506,3,147.0,1996
57507,10,93.0,1981
57508,7,103.0,1985
57509,4,108.0,2014
57510,7,92.0,2016
57511,7,112.0,1995
57512,6,144.0,1996
57513,10,92.0,1979
57514,10,68.0,1980
57515,3,130.0,2001
57516,5,88.0,1975
57517,7,100.0,1999
57518,7,106.0,1996
57519,5,67.0,1970
57520,10,67.0,1978
57521,14,84.0,1986
57522,5,60.0,1971
57523,11,130.0,2003
57524,5,66.0,1972
57525,10,67.0,1978
57526,11,133.0,2002
57527,7,102.0,1999
57528,10,73.0,1978
57529,5,119.0,1978
57530,5,110.0,2000
57531,9,85.0,2002
57532,14,84.0,1986
57533,11,90.0,2006
57534,10,67.0,1978
57535,7,100.0,1999
57536,7,104.0,1984
57537,15,104.0,1979
57538,5,69.0,1987
57539,14,84.0,1987
57540,15,60.0,1967
57541,7,105.0,1992
57542,7,90.0,2002
57543,10,91.0,1980
57544,11,112.0,2003
57545,5,121.0,1984
57546,3,177.0,1995
57547,7,102.0,1997
57548,7,106.0,1996
57549,7,105.0,1993
57550,10,82.0,1980
57551,7,92.0,2016
57552,7,133.0,1985
57553,10,73.0,1977
57554,7,68.0,2015
57555,7,104.0,1992
57556,7,105.0,1989
57557,11,110.0,2003
57558,14,84.0,1985
57559,15,63.0,1983
57560,5,65.0,1973
57561,7,110.0,1984
57562,7,100.0,1999
57563,14,89.0,1987
57564,5,110.0,2006
57565,3,148.0,1995
57566,5,73.0,1987
57567,10,73.0,1977
57568,10,67.0,1978
57569,11,127.0,1998
57570,11,95.0,2001
57571,14,84.0,1985
57572,7,104.0,1998
57573,7,102.0,1998
57574,10,67.0,1977
57575,7,90.0,2003
57576,15,60.0,1967
57577,7,47.0,2015
57578,5,112.0,2018
57579,11,131.0,1996
57580,7,134.0,1985
57581,7,103.0,1986
57582,9,86.0,2000
57583,7,93.0,2012
57584,7,90.0,2006
57585,10,89.0,1980
57586,5,120.0,1986
57587,5,60.0,1970
57588,11,100.0,1998
57589,7,74.0,1984
57590,5,121.0,1986
57591,7,73.0,1988
57592,17,93.0,2011
57593,10,73.0,1977
57594,7,103.0,1984
57595,7,106.0,1996
57596,7,108.0,1984
57597,5,65.0,1982
57598,9,90.0,1999
57599,7,73.0,1984
57600,7,104.0,1983
57601,5,71.0,1972
57602,7,90.0,2000
57603,7,73.0,1988
57604,6,146.0,1988
57605,5,115.0,2007
57606,7,109.0,1985
57607,5,123.0,1993
57608,7,102.0,1999
57609,7,73.0,1985
57610,7,102.0,1997
57611,7,101.0,1999
57612,10,91.0,1982
57613,7,74.0,1987
57614,10,91.0,1982
57615,14,64.0,1988
57616,11,110.0,2004
57617,10,73.0,1978
57618,11,99.0,1998
57619,10,96.0,1985
57620,7,100.0,2000
57621,7,67.0,2012
57622,5,115.0,2001
57623,7,109.0,1984
57624,10,67.0,1985
57625,7,114.0,1996
57626,3,141.0,1999
57627,7,109.0,1995
57628,7,73.0,1989
57629,5,124.0,1990
57630,5,118.0,2004
57631,5,120.0,1982
57632,10,84.0,1983
57633,6,143.0,1997
57634,5,121.0,1998
57635,7,93.0,2018
57636,7,67.0,2013
57637,7,103.0,1984
57638,5,122.0,1999
57639,6,146.0,1987
57640,5,75.0,1973
57641,5,112.0,2000
57642,3,138.0,1996
57643,7,46.0,2014
57644,7,103.0,1987
57645,10,68.0,1988
57646,10,91.0,1982
57647,9,85.0,2001
57648,5,110.0,2004
57649,5,120.0,1982
57650,10,67.0,1979
57651,5,112.0,2014
57652,7,74.0,1987
57653,14,84.0,1987
57654,7,116.0,1992
57655,10,89.0,1980
57656,5,121.0,1988
57657,5,121.0,1985
57658,14,84.0,1986
57659,7,104.0,1992
57660,5,111.0,2003
57661,5,110.0,2002
57662,5,121.0,1998
57663,10,68.0,1984
57664,5,128.0,1995
57665,11,137.0,2001
57666,7,47.0,2013
57667,7,105.0,1989
57668,9,86.0,2000
57669,5,67.0,1974
57670,5,110.0,2000
57671,5,110.0,2004
57672,10,68.0,1980
57673,7,86.0,2006
57674,5,115.0,2005
57675,5,60.0,1985
57676,7,73.0,1985
57677,5,116.0,1997
57678,11,125.0,2003
57679,11,115.0,2004
57680,5,131.0,1988
57681,3,142.0,1999
57682,5,110.0,2004
57683,7,67.0,2014
57684,7,74.0,1983
57685,10,91.0,1980
57686,10,68.0,1980
57687,10,92.0,1979
57688,5,110.0,2002
57689,5,110.0,2003
57690,7,73.0,1984
57691,7,74.0,1987
57692,7,104.0,1989
57693,5,110.0,2001
57694,7,90.0,2003
57695,7,108.0,1995
57696,5,110.0,2004
57697,7,96.0,2010
57698,7,74.0,1986
57699,5,69.0,1987
57700,10,91.0,1984
57701,10,67.0,1980
57702,3,147.0,1993
57703,5,65.0,1975
57704,7,106.0,1993
57705,3,162.0,1993
57706,11,68.0,2016
57707,5,88.0,1975
57708,11,93.0,2007
57709,5,121.0,1988
57710,3,147.0,1993
57711,10,68.0,1979
57712,5,122.0,1996
57713,10,69.0,1994
57714,7,91.0,2002
57715,15,128.0,1976
57716,5,118.0,1982
57717,7,90.0,2001
57718,5,110.0,2003
57719,7,73.0,1988
57720,10,67.0,1985
57721,5,76.0,1974
57722,10,67.0,1978
57723,3,145.0,1993
57724,7,90.0,2008
57725,7,100.0,2001
57726,7,109.0,1989
57727,4,86.0,2015
57728,5,121.0,1993
57729,14,84.0,1985
57730,11,92.0,2016
57731,7,100.0,1997
57732,10,67.0,1985
57733,5,118.0,1982
57734,7,106.0,1989
57735,7,104.0,1984
57736,10,97.0,1981
57737,10,67.0,1983
57738,5,120.0,1997
57739,7,67.0,2015
57740,11,83.0,2016
57741,15,67.0,1969
57742,7,104.0,1990
57743,7,104.0,1985
57744,6,146.0,1996
57745,5,60.0,1986
57746,11,130.0,2003
57747,10,68.0,1979
57748,11,115.0,2000
57749,11,117.0,2000
57750,10,91.0,1980
57751,10,67.0,1979
57752,7,90.0,2006
57753,5,110.0,2000
57754,7,104.0,1988
57755,7,47.0,2015
57756,10,67.0,1978
57757,15,120.0,1975
57758,7,104.0,1989
57759,7,92.0,2017
57760,5,110.0,2001
57761,7,101.0,1997
57762,7,96.0,2010
57763,7,91.0,2001
57764,5,73.0,1979
57765,7,104.0,1984
57766,11,113.0,2001
57767,5,121.0,1999
57768,10,98.0,1976
57769,10,82.0,1978
57770,15,57.0,1973
57771,7,90.0,2003
57772,11,93.0,2013
57773,7,104.0,1985
57774,11,70.0,2017
57775,5,110.0,2005
57776,7,90.0,2000
57777,5,110.0,2001
57778,11,90.0,2006
57779,7,99.0,2002
57780,14,64.0,1989
57781,6,150.0,1985
57782,7,104.0,1989
57783,5,82.0,1976
57784,5,60.0,1970
57785,15,53.0,1970
57786,5,110.0,2001
57787,10,96.0,1982
57788,10,66.0,1982
57789,5,121.0,1999
57790,5,110.0,2002
57791,7,102.0,1998
57792,10,99.0,1986
57793,10,92.0,1978
57794,6,147.0,1986
57795,10,67.0,1978
57796,5,110.0,2002
57797,7,107.0,1991
57798,14,84.0,1985
57799,11,110.0,2003
57800,7,92.0,2017
57801,5,67.0,1970
57802,11,95.0,2000
57803,7,132.0,1984
57804,7,67.0,2013
57805,7,88.0,2007
57806,3,145.0,1993
57807,7,104.0,1984
57808,7,104.0,1988
57809,5,66.0,1974
57810,6,146.0,1987
57811,5,121.0,1983
57812,11,93.0,2004
57813,10,67.0,1978
57814,5,67.0,1970
57815,5,119.0,1997
57816,5,110.0,2001
57817,5,123.0,1993
57818,5,121.0,1986
57819,5,130.0,1988
57820,7,117.0,1992
57821,7,92.0,2004
57822,15,117.0,1976
57823,5,127.0,1986
57824,10,68.0,1979
57825,5,120.0,1987
57826,5,120.0,1999
57827,7,101.0,1998
57828,11,95.0,2013
57829,5,128.0,1988
57830,10,67.0,1978
57831,10,68.0,1983
57832,7,105.0,1989
57833,7,93.0,2017
57834,14,84.0,1985
57835,7,95.0,2012
57836,10,92.0,1980
57837,7,103.0,1985
57838,5,118.0,1982
57839,3,131.0,2000
57840,10,91.0,1980
57841,7,100.0,1996
57842,7,74.0,1987
57843,10,68.0,1979
57844,7,90.0,2002
57845,6,149.0,1985
57846,7,103.0,1984
57847,7,93.0,2018
57848,7,111.0,1995
57849,5,130.0,1987
57850,5,110.0,2001
57851,10,67.0,1977
57852,10,67.0,1980
57853,7,112.0,1996
57854,10,92.0,1978
57855,10,92.0,1978
57856,7,90.0,2001
57857,7,104.0,1988
57858,7,68.0,2016
57859,5,67.0,1970
57860,10,92.0,1978
57861,7,115.0,1992
57862,7,90.0,2001
57863,7,95.0,2014
57864,5,110.0,2001
57865,10,67.0,1978
57866,11,105.0,2000
57867,10,68.0,1982
57868,10,93.0,1985
57869,10,94.0,1981
57870,5,121.0,1999
57871,7,68.0,2016
57872,10,67.0,1978
57873,5,120.0,1981
57874,7,103.0,1992
57875,10,93.0,1984
57876,10,96.0,1984
57877,7,105.0,1996
57878,7,74.0,1984
57879,7,108.0,1984
57880,15,63.0,1970
57881,7,49.0,2013
57882,5,124.0,1996
57883,7,75.0,1983
57884,10,68.0,1984
57885,5,110.0,2001
57886,5,110.0,2002
57887,5,60.0,1970
57888,14,84.0,1986
57889,5,75.0,1973
57890,5,82.0,1982
57891,15,56.0,1969
57892,7,107.0,1986
57893,3,142.0,1987
57894,6,144.0,1996
57895,5,110.0,2003
57896,3,145.0,1996
57897,7,132.0,1994
57898,7,74.0,1993
57899,5,68.0,1968
57900,5,121.0,1987
57901,5,119.0,2002
57902,5,76.0,1976
57903,15,56.0,1969
57904,14,69.0,1987
57905,10,92.0,1982
57906,10,98.0,1978
57907,5,120.0,1998
57908,5,121.0,1992
57909,7,73.0,1987
57910,7,107.0,1994
57911,5,121.0,1988
57912,10,67.0,1980
57913,15,123.0,1978
57914,10,83.0,1978
57915,10,94.0,1983
57916,7,96.0,2000
57917,7,108.0,1984
57918,7,99.0,1997
57919,5,116.0,1999
57920,5,122.0,1988
57921,3,143.0,1993
57922,5,40.0,1972
57923,10,67.0,1985
57924,7,90.0,2003
57925,7,101.0,1999
57926,5,119.0,1978
57927,7,69.0,2010
57928,5,110.0,2003
57929,11,110.0,2003
57930,10,68.0,1980
57931,10,68.0,1980
57932,7,104.0,1988
57933,7,109.0,1984
57934,7,103.0,1987
57935,10,67.0,1978
57936,11,97.0,2012
57937,15,46.0,1973
57938,5,113.0,2019
57939,5,69.0,1984
57940,5,120.0,1999
57941,5,120.0,2000
57942,7,102.0,1997
57943,5,121.0,1989
57944,5,124.0,1992
57945,11,110.0,2003
57946,11,130.0,2001
57947,10,67.0,1979
57948,5,118.0,1981
57949,7,104.0,1983
57950,7,90.0,2000
57951,5,67.0,1974
57952,5,68.0,1972
57953,5,110.0,2003
57954,7,93.0,2015
57955,6,143.0,1997
57956,7,60.0,2006
57957,7,106.0,1993
57958,5,115.0,2000
57959,5,59.0,1983
57960,7,101.0,1997
57961,10,68.0,1985
57962,14,84.0,1987
57963,7,74.0,1987
57964,5,111.0,2003
57965,7,75.0,1982
57966,15,60.0,1969
57967,7,103.0,1988
57968,10,68.0,1980
57969,14,64.0,1986
57970,11,100.0,1998
57971,7,67.0,2015
57972,5,110.0,2001
57973,7,99.0,1999
57974,10,68.0,1980
57975,5,65.0,1975
57976,5,122.0,1988
57977,7,133.0,1985
57978,7,104.0,1988
57979,10,93.0,1981
57980,14,84.0,1987
57981,9,91.0,1997
57982,5,110.0,2002
57983,7,73.0,1984
57984,5,67.0,1972
57985,5,110.0,2000
57986,10,73.0,1985
57987,5,121.0,1986
57988,7,90.0,2006
57989,7,90.0,2002
57990,5,67.0,1970
57991,7,106.0,1985
57992,7,93.0,2013
57993,10,68.0,1979
57994,3,141.0,1999
57995,7,104.0,1995
57996,5,128.0,1993
57997,7,104.0,1993
57998,7,74.0,1982
57999,10,67.0,1978
58000,7,103.0,1985
58001,5,88.0,1975
58002,7,102.0,1997
58003,10,92.0,1979
58004,7,106.0,1992
58005,5,65.0,1977
58006,15,67.0,1967
58007,11,123.0,2000
58008,7,132.0,1992
58009,15,72.0,1973
58010,5,120.0,1982
58011,5,121.0,1999
58012,7,103.0,1984
58013,7,93.0,2012
58014,10,67.0,1978
58015,10,93.0,1985
58016,10,67.0,1983
58017,5,120.0,1998
58018,10,67.0,1985
58019,5,121.0,1998
58020,5,59.0,1975
58021,3,147.0,1995
58022,15,117.0,1978
58023,7,126.0,1993
58024,5,72.0,1970
58025,10,67.0,1980
58026,5,60.0,1985
58027,5,110.0,2001
58028,5,75.0,1980
58029,5,121.0,1989
58030,7,106.0,1990
58031,7,94.0,2018
58032,11,125.0,1999
58033,15,59.0,1971
58034,7,104.0,1988
58035,5,118.0,1981
58036,3,143.0,1998
58037,11,103.0,2000
58038,10,67.0,1982
58039,10,91.0,1981
58040,7,106.0,1990
58041,5,65.0,1975
58042,5,120.0,1997
58043,5,126.0,1993
58044,5,65.0,1975
58045,7,85.0,2004
58046,5,113.0,2015
58047,5,84.0,1977
58048,5,68.0,1976
58049,10,92.0,1978
58050,7,74.0,1984
58051,11,102.0,2001
58052,10,67.0,1979
58053,5,129.0,1995
58054,3,143.0,1994
58055,15,120.0,1977
58056,7,93.0,2018
58057,7,47.0,2015
58058,14,70.0,1986
58059,3,125.0,2003
58060,7,73.0,1994
58061,11,90.0,2006
58062,7,100.0,1998
58063,5,84.0,1974
58064,10,89.0,1980
58065,9,85.0,2002
58066,5,110.0,2003
58067,10,98.0,1978
58068,5,110.0,2003
58069,15,88.0,1973
58070,11,116.0,2013
58071,5,118.0,1996
58072,5,77.0,1975
58073,11,92.0,2016
58074,5,84.0,1977
58075,5,121.0,1999
58076,5,115.0,1999
58077,10,92.0,1982
58078,9,86.0,2000
58079,5,110.0,2004
58080,7,93.0,2019
58081,5,65.0,1974
58082,5,120.0,1981
58083,11,142.0,2000
58084,7,104.0,1984
58085,14,84.0,1986
58086,7,69.0,2014
58087,10,91.0,1979
58088,5,105.0,2003
58089,10,74.0,1978
58090,5,121.0,1998
58091,7,101.0,1997
58092,7,103.0,1997
58093,11,115.0,2000
58094,14,84.0,1987
58095,11,112.0,2004
58096,10,67.0,1979
58097,5,69.0,1984
58098,7,46.0,2014
58099,7,74.0,1984
58100,7,67.0,2012
58101,10,73.0,1977
58102,7,104.0,1993
58103,7,105.0,1990
58104,5,45.0,1986
58105,7,74.0,1984
58106,10,67.0,1982
58107,10,91.0,1982
58108,7,90.0,2003
58109,4,83.0,2014
58110,7,100.0,1998
58111,10,67.0,1981
58112,7,103.0,1990
58113,10,67.0,1984
58114,7,101.0,1998
58115,5,65.0,1977
58116,7,90.0,2004
58117,5,122.0,1988
58118,5,119.0,1999
58119,5,123.0,1988
58120,7,75.0,1984
58121,5,123.0,1992
58122,5,87.0,1976
58123,7,104.0,1989
58124,10,91.0,1982
58125,7,90.0,2003
58126,5,110.0,2001
58127,7,100.0,2005
58128,5,121.0,1985
58129,10,93.0,1980
58130,7,47.0,2018
58131,10,93.0,1984
58132,11,118.0,1998
58133,7,103.0,1987
58134,10,67.0,1979
58135,11,112.0,2003
58136,10,73.0,1976
58137,5,120.0,1998
58138,7,137.0,1994
58139,7,73.0,1985
58140,7,104.0,1992
58141,5,76.0,1977
58142,5,67.0,1971
58143,7,93.0,2019
58144,7,104.0,1983
58145,5,121.0,1985
58146,10,68.0,1981
58147,10,68.0,1980
58148,11,110.0,2005
58149,7,105.0,1992
58150,10,67.0,1978
58151,11,94.0,2003
58152,15,43.0,1970
58153,10,98.0,1985
58154,10,67.0,1985
58155,15,64.0,1968
58156,10,67.0,1984
58157,5,122.0,1998
58158,7,93.0,2018
58159,5,115.0,2000
58160,5,110.0,2002
58161,3,189.0,1994
58162,10,92.0,1978
58163,7,101.0,1998
58164,5,76.0,1977
58165,7,135.0,1996
58166,11,102.0,2001
58167,10,82.0,1980
58168,5,65.0,1972
58169,5,82.0,1976
58170,7,79.0,1982
58171,10,92.0,1978
58172,5,110.0,2003
58173,10,67.0,1978
58174,5,110.0,2003
58175,7,47.0,2015
58176,7,113.0,1989
58177,5,121.0,1996
58178,5,110.0,2000
58179,7,107.0,1995
58180,7,93.0,2011
58181,10,67.0,1978
58182,5,65.0,1973
58183,11,118.0,2013
58184,11,90.0,2003
58185,3,149.0,1993
58186,7,104.0,1992
58187,10,67.0,1978
58188,5,78.0,1972
58189,10,67.0,1978
58190,14,70.0,1986
58191,5,126.0,1993
58192,11,110.0,2005
58193,10,67.0,1984
58194,7,99.0,1997
58195,7,103.0,1987
58196,11,112.0,2002
58197,5,110.0,2001
58198,10,67.0,1985
58199,7,102.0,1998
58200,7,103.0,1984
58201,5,110.0,2001
58202,10,67.0,1981
58203,5,60.0,1986
58204,5,117.0,2011
58205,5,121.0,1999
58206,7,101.0,1999
58207,10,97.0,1978
58208,7,74.0,1986
58209,14,83.0,1987
58210,6,146.0,1992
58211,10,92.0,1984
58212,14,64.0,1988
58213,7,90.0,2006
58214,5,115.0,2005
58215,11,92.0,2008
58216,5,59.0,1975
58217,5,121.0,1996
58218,5,44.0,1978
58219,15,61.0,1969
58220,11,121.0,2001
58221,11,110.0,2003
58222,7,103.0,1992
58223,5,129.0,1995
58224,3,130.0,2001
58225,5,121.0,1999
58226,3,142.0,1988
58227,7,90.0,2002
58228,7,90.0,2001
58229,15,72.0,1973
58230,10,89.0,1978
58231,5,69.0,1987
58232,5,116.0,2001
58233,5,44.0,1978
58234,7,68.0,2018
58235,7,101.0,1997
58236,14,84.0,1986
58237,5,124.0,1996
58238,7,93.0,2015
58239,3,155.0,1993
58240,9,87.0,2000
58241,5,111.0,2003
58242,10,98.0,1977
58243,5,62.0,1970
58244,5,59.0,1975
58245,3,139.0,1997
58246,7,93.0,2013
58247,3,146.0,1993
58248,11,110.0,2004
58249,5,110.0,2002
58250,15,114.0,1976
58251,11,91.0,2003
58252,7,104.0,1989
58253,5,111.0,2001
58254,10,68.0,1984
58255,5,60.0,1978
58256,7,74.0,1983
58257,5,65.0,1981
58258,7,90.0,2003
58259,5,121.0,1989
58260,11,90.0,2009
58261,7,93.0,2012
58262,5,88.0,1975
58263,10,68.0,1995
58264,10,73.0,1978
58265,7,104.0,1993
58266,7,93.0,2002
58267,14,84.0,1985
58268,7,106.0,1995
58269,14,84.0,1986
58270,7,93.0,2015
58271,7,102.0,1999
58272,10,68.0,1980
58273,7,91.0,2001
58274,7,100.0,1998
58275,7,104.0,1987
58276,7,90.0,2003
58277,5,82.0,1976
58278,11,92.0,2017
58279,11,92.0,2007
58280,7,104.0,1989
58281,15,117.0,1978
58282,7,105.0,1989
58283,9,92.0,1998
58284,5,120.0,1997
58285,3,147.0,1996
58286,14,64.0,1987
58287,3,147.0,1996
58288,6,146.0,1988
58289,5,125.0,1992
58290,10,72.0,1984
58291,11,90.0,2004
58292,7,93.0,2018
58293,2,130.0,1976
58294,7,116.0,1985
58295,5,68.0,1972
58296,10,91.0,1985
58297,7,137.0,1994
58298,5,121.0,1983
58299,10,67.0,1985
58300,6,152.0,1986
58301,14,64.0,1988
58302,10,82.0,1980
58303,10,74.0,1978
58304,11,102.0,2001
58305,3,151.0,1994
58306,7,104.0,1993
58307,5,65.0,1975
58308,10,67.0,1978
58309,7,103.0,1990
58310,7,106.0,1996
58311,5,65.0,1976
58312,7,47.0,2015
58313,3,146.0,1993
58314,7,91.0,2000
58315,11,112.0,2003
58316,7,104.0,1984
58317,5,66.0,1974
58318,5,59.0,1976
58319,3,147.0,1993
58320,7,101.0,1998
58321,8,139.0,1983
58322,5,110.0,2005
58323,7,101.0,1997
58324,10,67.0,1978
58325,7,105.0,1985
58326,7,93.0,2016
58327,15,63.0,1983
58328,5,122.0,1999
58329,7,74.0,1985
58330,11,90.0,2004
58331,11,110.0,2003
58332,5,76.0,1971
58333,5,60.0,1985
58334,5,74.0,1977
58335,7,106.0,1985
58336,5,65.0,1976
58337,10,91.0,1978
58338,5,112.0,2016
58339,5,115.0,2005
58340,7,103.0,1989
58341,10,82.0,1979
58342,10,67.0,1983
58343,14,84.0,1986
58344,10,67.0,1979
58345,10,67.0,1978
58346,10,92.0,1979
58347,14,83.0,1987
58348,7,106.0,1992
58349,5,123.0,1996
58350,7,104.0,1991
58351,3,159.0,1992
58352,11,140.0,1999
58353,14,84.0,1985
58354,10,91.0,1980
58355,3,148.0,1993
58356,5,65.0,1974
58357,5,110.0,2005
58358,11,121.0,1998
58359,7,107.0,1996
58360,5,65.0,1968
58361,11,110.0,2003
58362,15,58.0,1967
58363,7,100.0,1998
58364,7,104.0,1987
58365,7,105.0,1996
58366,7,108.0,1988
58367,10,96.0,1984
58368,5,65.0,1976
58369,10,73.0,1978
58370,10,67.0,1979
58371,11,103.0,2000
58372,5,82.0,1975
58373,15,60.0,1967
58374,10,82.0,1981
58375,5,65.0,1977
58376,5,65.0,1984
58377,5,121.0,1984
58378,14,85.0,1988
58379,5,118.0,1985
58380,11,115.0,2018
58381,7,105.0,1990
58382,11,110.0,2004
58383,10,68.0,1979
58384,5,110.0,2001
58385,7,107.0,1984
58386,7,90.0,2003
58387,7,81.0,1984
58388,7,104.0,1984
58389,5,123.0,1998
58390,7,106.0,1989
58391,5,121.0,1988
58392,11,95.0,2005
58393,5,82.0,1976
58394,7,105.0,1992
58395,5,131.0,1982
58396,5,68.0,1979
58397,5,122.0,1983
58398,5,115.0,2005
58399,7,90.0,2001
58400,7,74.0,1982
58401,7,85.0,2002
58402,5,122.0,1999
